id,weight,price
i-884237,0.166,877.06
i-884238,0.483,1206.37
i-884239,0.2,43.9
i-884240,0.78,109.76
i-884241,0.495,141.61
i-884242,0.483,1206.37
i-884243,0.188,1261.26
i-884244,0.88,98.78
i-884245,0.44,522.5
i-884246,0.188,1261.26
i-884247,0.21,580.69
i-884248,0.166,877.06
i-884249,0.483,1206.37
i-884250,0.483,87.81
i-884251,0.28,98.78
i-884252,0.98,142.69
i-884253,0.483,87.81
i-884254,0.166,877.06
i-884255,0.166,877.06
i-884256,0.88,98.78
i-884257,0.172,767.29
i-884258,1.48,219.53
i-884259,0.28,98.78
i-884260,0.166,877.06
i-884261,0.172,767.29
i-884262,0.98,142.69
i-884263,0.166,877.06
i-884264,0.2,43.9
i-884265,0.88,98.78
i-884266,0.44,522.5
i-884267,0.88,98.78
i-884268,1.28,164.63
i-884269,0.188,1261.26
i-884270,1.48,219.53
i-884271,0.483,1206.37
i-884272,0.166,877.06
i-884273,0.495,141.61
i-884274,1.48,219.53
i-884275,1.28,164.63
i-884276,1.25,2414.94
i-884277,0.166,877.06
i-884278,0.28,492.87
i-884279,1.25,2414.94
i-884280,1.37,2744.25
i-884281,1.25,2414.94
i-884282,0.172,767.29
i-884283,0.483,87.81
i-884284,0.88,98.78
i-884285,0.28,98.78
i-884286,0.172,767.29
i-884287,0.483,1206.37
i-884288,0.166,877.06
i-884289,1.28,164.63
i-884290,0.38,32.92
i-884291,0.483,87.81
i-884292,1.28,164.63
i-884293,0.188,1261.26
i-884294,0.44,522.5
i-884295,0.483,87.81
i-884296,1.37,2744.25
i-884297,0.78,109.76
i-884298,0.172,767.29
i-884299,0.38,32.92
i-884300,0.2,43.9
i-884301,0.172,767.29
i-884302,0.172,767.29
i-884303,0.98,142.69
i-884304,0.483,1206.37
i-884305,0.38,32.92
i-884306,0.483,1206.37
i-884307,0.98,142.69
i-884308,1.48,219.53
i-884309,0.88,98.78
i-884310,0.44,522.5
i-884311,0.98,142.69
i-884312,1.28,164.63
i-884313,0.21,580.69
i-884314,0.21,580.69
i-884315,0.38,32.92
i-884316,0.38,32.92
i-884317,0.21,580.69
i-884318,0.28,98.78
i-884319,0.44,522.5
i-884320,1.25,2414.94
i-884321,1.28,164.63
i-884322,0.21,580.69
i-884323,1.48,219.53
i-884324,0.172,767.29
i-884325,0.21,580.69
i-884326,0.2,43.9
i-884327,0.21,580.69
i-884328,0.98,142.69
i-884329,0.38,32.92
i-884330,0.495,141.61
i-884331,0.78,109.76
i-884332,0.483,543.36
i-884333,0.38,32.92
i-884334,0.495,141.61
i-884335,0.38,32.92
i-884336,0.483,543.36
i-884337,0.483,543.36
i-884338,0.78,109.76
i-884339,1.37,2744.25
i-884340,0.78,109.76
i-884341,0.88,98.78
i-884342,0.98,142.69
i-884343,0.44,522.5
i-884344,0.172,767.29
i-884345,0.2,43.9
i-884346,0.483,543.36
i-884347,0.38,32.92
i-884348,1.37,2744.25
i-884349,0.98,142.69
i-884350,1.37,2744.25
i-884351,1.28,164.63
i-884352,0.188,1261.26
i-884353,1.25,2414.94
i-884354,1.25,2414.94
i-884355,0.88,98.78
i-884356,0.483,87.81
i-884357,0.495,141.61
i-884358,0.44,522.5
i-884359,1.28,164.63
i-884360,1.25,2414.94
i-884361,0.78,109.76
i-884362,0.88,98.78
i-884363,0.495,141.61
i-884364,0.166,877.06
i-884365,0.172,767.29
i-884366,0.38,32.92
i-884367,0.28,492.87
i-884368,0.78,109.76
i-884369,1.48,219.53
i-884370,1.25,2414.94
i-884371,0.2,43.9
i-884372,0.78,109.76
i-884373,0.483,87.81
i-884374,0.483,87.81
i-884375,0.38,32.92
i-884376,0.88,98.78
i-884377,0.44,522.5
i-884378,1.48,219.53
i-884379,0.78,109.76
i-884380,0.21,580.69
i-884381,0.78,109.76
i-884382,0.188,1261.26
i-884383,1.28,164.63
i-884384,0.166,877.06
i-884385,0.28,492.87
i-884386,1.25,2414.94
i-884387,0.483,1206.37
i-884388,0.28,98.78
i-884389,0.28,492.87
i-884390,0.166,877.06
i-884391,0.28,492.87
i-884392,1.37,2744.25
i-884393,0.28,98.78
i-884394,0.98,142.69
i-884395,0.483,543.36
i-884396,1.37,2744.25
i-884397,0.44,522.5
i-884398,0.28,492.87
i-884399,0.172,767.29
i-884400,1.28,164.63
i-884401,0.88,98.78
i-884402,0.78,109.76
i-884403,1.48,219.53
i-884404,0.483,1206.37
i-884405,0.98,142.69
i-884406,0.21,580.69
i-884407,0.495,141.61
i-884408,0.166,877.06
i-884409,0.28,492.87
i-884410,0.44,522.5
i-884411,0.483,87.81
i-884412,0.483,87.81
i-884413,1.48,219.53
i-884414,0.188,1261.26
i-884415,1.25,2414.94
i-884416,0.483,543.36
i-884417,0.483,1206.37
i-884418,0.483,1206.37
i-884419,0.21,580.69
i-884420,0.495,141.61
i-884421,0.172,767.29
i-884422,0.28,98.78
i-884423,1.25,2414.94
i-884424,0.28,98.78
i-884425,0.98,142.69
i-884426,0.28,98.78
i-884427,0.28,492.87
i-884428,0.483,87.81
i-884429,1.28,164.63
i-884430,1.25,2414.94
i-884431,0.172,767.29
i-884432,0.88,98.78
i-884433,0.38,32.92
i-884434,0.483,543.36
i-884435,0.172,767.29
i-884436,0.2,43.9
i-884437,0.44,522.5
i-884438,0.483,543.36
i-884439,0.38,32.92
i-884440,0.88,98.78
i-884441,0.28,98.78
i-884442,0.98,142.69
i-884443,0.98,142.69
i-884444,0.98,142.69
i-884445,1.48,219.53
i-884446,1.25,2414.94
i-884447,0.28,98.78
i-884448,0.483,543.36
i-884449,0.21,580.69
i-884450,0.78,109.76
i-884451,0.38,32.92
i-884452,0.483,87.81
i-884453,0.495,141.61
i-884454,0.483,1206.37
i-884455,0.28,492.87
i-884456,1.48,219.53
i-884457,0.172,767.29
i-884458,0.2,43.9
i-884459,0.28,492.87
i-884460,0.88,98.78
i-884461,1.37,2744.25
i-884462,0.495,141.61
i-884463,1.25,2414.94
i-884464,0.172,767.29
i-884465,0.495,141.61
i-884466,0.495,141.61
i-884467,0.172,767.29
i-884468,0.78,109.76
i-884469,0.28,98.78
i-884470,0.166,877.06
i-884471,0.188,1261.26
i-884472,0.98,142.69
i-884473,0.88,98.78
i-884474,0.172,767.29
i-884475,0.483,1206.37
i-884476,0.2,43.9
i-884477,0.495,141.61
i-884478,0.44,522.5
i-884479,0.44,522.5
i-884480,0.188,1261.26
i-884481,0.483,543.36
i-884482,0.495,141.61
i-884483,0.188,1261.26
i-884484,1.28,164.63
i-884485,0.28,98.78
i-884486,0.188,1261.26
i-884487,0.2,43.9
i-884488,0.188,1261.26
i-884489,0.172,767.29
i-884490,0.28,492.87
i-884491,0.188,1261.26
i-884492,0.188,1261.26
i-884493,0.483,543.36
i-884494,1.25,2414.94
i-884495,1.28,164.63
i-884496,0.44,522.5
i-884497,0.38,32.92
i-884498,0.495,141.61
i-884499,0.88,98.78
i-884500,0.44,522.5
i-884501,0.78,109.76
i-884502,0.28,492.87
i-884503,0.188,1261.26
i-884504,0.21,580.69
i-884505,0.78,109.76
i-884506,0.483,1206.37
i-884507,0.2,43.9
i-884508,0.44,522.5
i-884509,0.495,141.61
i-884510,1.48,219.53
i-884511,0.98,142.69
i-884512,0.483,543.36
i-884513,0.483,87.81
i-884514,0.38,32.92
i-884515,0.483,87.81
i-884516,0.483,543.36
i-884517,0.44,522.5
i-884518,0.44,522.5
i-884519,0.88,98.78
i-884520,1.28,164.63
i-884521,1.25,2414.94
i-884522,0.483,1206.37
i-884523,0.38,32.92
i-884524,1.25,2414.94
i-884525,1.37,2744.25
i-884526,0.495,141.61
i-884527,0.21,580.69
i-884528,0.88,98.78
i-884529,0.172,767.29
i-884530,0.166,877.06
i-884531,0.483,1206.37
i-884532,0.88,98.78
i-884533,1.37,2744.25
i-884534,0.88,98.78
i-884535,0.483,1206.37
i-884536,0.166,877.06
i-884537,0.172,767.29
i-884538,0.21,580.69
i-884539,0.495,141.61
i-884540,1.25,2414.94
i-884541,1.37,2744.25
i-884542,0.495,141.61
i-884543,0.78,109.76
i-884544,0.38,32.92
i-884545,0.88,98.78
i-884546,1.37,2744.25
i-884547,0.28,98.78
i-884548,0.2,43.9
i-884549,1.28,164.63
i-884550,1.37,2744.25
i-884551,0.2,43.9
i-884552,0.98,142.69
i-884553,0.28,98.78
i-884554,0.78,109.76
i-884555,0.188,1261.26
i-884556,0.483,87.81
i-884557,0.78,109.76
i-884558,0.166,877.06
i-884559,0.38,32.92
i-884560,0.483,543.36
i-884561,0.88,98.78
i-884562,0.495,141.61
i-884563,0.78,109.76
i-884564,0.483,1206.37
i-884565,0.88,98.78
i-884566,0.78,109.76
i-884567,1.28,164.63
i-884568,0.166,877.06
i-884569,0.88,98.78
i-884570,1.48,219.53
i-884571,0.495,141.61
i-884572,1.37,2744.25
i-884573,0.172,767.29
i-884574,0.172,767.29
i-884575,1.37,2744.25
i-884576,0.78,109.76
i-884577,0.188,1261.26
i-884578,0.38,32.92
i-884579,0.483,543.36
i-884580,0.483,1206.37
i-884581,0.38,32.92
i-884582,0.172,767.29
i-884583,1.37,2744.25
i-884584,0.2,43.9
i-884585,0.483,1206.37
i-884586,0.78,109.76
i-884587,1.37,2744.25
i-884588,0.172,767.29
i-884589,0.172,767.29
i-884590,0.78,109.76
i-884591,1.25,2414.94
i-884592,0.166,877.06
i-884593,1.48,219.53
i-884594,1.25,2414.94
i-884595,1.28,164.63
i-884596,0.166,877.06
i-884597,1.28,164.63
i-884598,0.166,877.06
i-884599,1.25,2414.94
i-884600,0.483,1206.37
i-884601,0.38,32.92
i-884602,0.28,98.78
i-884603,1.28,164.63
i-884604,1.48,219.53
i-884605,0.172,767.29
i-884606,0.166,877.06
i-884607,0.188,1261.26
i-884608,1.25,2414.94
i-884609,0.44,522.5
i-884610,0.483,87.81
i-884611,0.44,522.5
i-884612,1.48,219.53
i-884613,0.2,43.9
i-884614,0.88,98.78
i-884615,0.483,87.81
i-884616,0.38,32.92
i-884617,0.21,580.69
i-884618,0.2,43.9
i-884619,0.44,522.5
i-884620,1.48,219.53
i-884621,1.25,2414.94
i-884622,1.28,164.63
i-884623,0.2,43.9
i-884624,0.38,32.92
i-884625,0.483,1206.37
i-884626,1.28,164.63
i-884627,0.483,1206.37
i-884628,0.28,492.87
i-884629,0.21,580.69
i-884630,0.44,522.5
i-884631,0.483,543.36
i-884632,0.188,1261.26
i-884633,0.28,98.78
i-884634,0.44,522.5
i-884635,0.78,109.76
i-884636,0.483,1206.37
i-884637,1.37,2744.25
i-884638,0.166,877.06
i-884639,0.21,580.69
i-884640,0.28,492.87
i-884641,1.25,2414.94
i-884642,0.483,1206.37
i-884643,0.172,767.29
i-884644,1.28,164.63
i-884645,1.37,2744.25
i-884646,0.44,522.5
i-884647,1.28,164.63
i-884648,1.28,164.63
i-884649,0.88,98.78
i-884650,0.28,492.87
i-884651,1.28,164.63
i-884652,0.21,580.69
i-884653,0.28,492.87
i-884654,0.28,492.87
i-884655,0.38,32.92
i-884656,0.28,98.78
i-884657,1.28,164.63
i-884658,0.38,32.92
i-884659,0.38,32.92
i-884660,1.28,164.63
i-884661,0.38,32.92
i-884662,0.28,492.87
i-884663,0.98,142.69
i-884664,0.28,492.87
i-884665,0.483,543.36
i-884666,1.48,219.53
i-884667,0.88,98.78
i-884668,0.483,87.81
i-884669,0.495,141.61
i-884670,0.88,98.78
i-884671,0.44,522.5
i-884672,0.188,1261.26
i-884673,1.48,219.53
i-884674,0.483,87.81
i-884675,0.188,1261.26
i-884676,0.495,141.61
i-884677,1.28,164.63
i-884678,0.483,543.36
i-884679,0.38,32.92
i-884680,1.48,219.53
i-884681,0.78,109.76
i-884682,1.28,164.63
i-884683,0.2,43.9
i-884684,0.166,877.06
i-884685,0.172,767.29
i-884686,0.483,1206.37
i-884687,0.483,87.81
i-884688,0.78,109.76
i-884689,1.48,219.53
i-884690,0.21,580.69
i-884691,0.483,543.36
i-884692,0.38,32.92
i-884693,0.44,522.5
i-884694,0.98,142.69
i-884695,0.483,1206.37
i-884696,1.28,164.63
i-884697,1.25,2414.94
i-884698,1.48,219.53
i-884699,0.188,1261.26
i-884700,1.25,2414.94
i-884701,0.44,522.5
i-884702,0.483,87.81
i-884703,0.78,109.76
i-884704,0.172,767.29
i-884705,0.38,32.92
i-884706,0.483,543.36
i-884707,0.2,43.9
i-884708,0.495,141.61
i-884709,0.188,1261.26
i-884710,0.88,98.78
i-884711,0.28,492.87
i-884712,0.166,877.06
i-884713,0.28,98.78
i-884714,0.172,767.29
i-884715,0.495,141.61
i-884716,1.28,164.63
i-884717,0.483,543.36
i-884718,0.88,98.78
i-884719,0.98,142.69
i-884720,0.28,492.87
i-884721,0.28,492.87
i-884722,0.44,522.5
i-884723,0.483,87.81
i-884724,0.21,580.69
i-884725,1.25,2414.94
i-884726,0.21,580.69
i-884727,0.483,543.36
i-884728,0.2,43.9
i-884729,0.483,1206.37
i-884730,0.44,522.5
i-884731,0.483,1206.37
i-884732,0.188,1261.26
i-884733,0.88,98.78
i-884734,0.38,32.92
i-884735,0.172,767.29
i-884736,0.28,492.87
i-884737,1.25,2414.94
i-884738,0.483,1206.37
i-884739,1.25,2414.94
i-884740,0.88,98.78
i-884741,0.88,98.78
i-884742,0.483,1206.37
i-884743,0.21,580.69
i-884744,0.98,142.69
i-884745,0.495,141.61
i-884746,1.28,164.63
i-884747,0.21,580.69
i-884748,0.78,109.76
i-884749,1.25,2414.94
i-884750,0.483,543.36
i-884751,0.166,877.06
i-884752,1.37,2744.25
i-884753,0.88,98.78
i-884754,0.2,43.9
i-884755,1.37,2744.25
i-884756,0.483,1206.37
i-884757,0.78,109.76
i-884758,0.2,43.9
i-884759,0.98,142.69
i-884760,1.25,2414.94
i-884761,1.48,219.53
i-884762,0.188,1261.26
i-884763,0.88,98.78
i-884764,0.483,543.36
i-884765,0.98,142.69
i-884766,0.2,43.9
i-884767,0.98,142.69
i-884768,1.25,2414.94
i-884769,0.188,1261.26
i-884770,1.48,219.53
i-884771,0.483,87.81
i-884772,0.28,492.87
i-884773,1.48,219.53
i-884774,0.166,877.06
i-884775,0.483,1206.37
i-884776,0.2,43.9
i-884777,0.78,109.76
i-884778,0.483,1206.37
i-884779,0.98,142.69
i-884780,1.48,219.53
i-884781,0.78,109.76
i-884782,0.98,142.69
i-884783,0.483,1206.37
i-884784,0.188,1261.26
i-884785,0.483,543.36
i-884786,0.2,43.9
i-884787,0.98,142.69
i-884788,0.172,767.29
i-884789,0.28,492.87
i-884790,1.48,219.53
i-884791,0.172,767.29
i-884792,0.495,141.61
i-884793,0.172,767.29
i-884794,1.25,2414.94
i-884795,0.172,767.29
i-884796,0.28,98.78
i-884797,1.48,219.53
i-884798,0.38,32.92
i-884799,0.483,87.81
i-884800,0.38,32.92
i-884801,0.78,109.76
i-884802,0.38,32.92
i-884803,0.172,767.29
i-884804,0.21,580.69
i-884805,0.98,142.69
i-884806,0.495,141.61
i-884807,1.25,2414.94
i-884808,1.37,2744.25
i-884809,0.28,492.87
i-884810,0.44,522.5
i-884811,0.166,877.06
i-884812,0.98,142.69
i-884813,0.2,43.9
i-884814,0.28,492.87
i-884815,0.483,543.36
i-884816,0.38,32.92
i-884817,1.25,2414.94
i-884818,0.28,492.87
i-884819,0.172,767.29
i-884820,1.37,2744.25
i-884821,0.98,142.69
i-884822,1.28,164.63
i-884823,0.98,142.69
i-884824,0.88,98.78
i-884825,0.28,492.87
i-884826,1.37,2744.25
i-884827,0.44,522.5
i-884828,0.44,522.5
i-884829,0.172,767.29
i-884830,0.483,87.81
i-884831,0.495,141.61
i-884832,0.28,492.87
i-884833,0.28,98.78
i-884834,0.188,1261.26
i-884835,0.495,141.61
i-884836,0.44,522.5
i-884837,1.37,2744.25
i-884838,0.495,141.61
i-884839,0.188,1261.26
i-884840,1.25,2414.94
i-884841,0.2,43.9
i-884842,1.25,2414.94
i-884843,0.44,522.5
i-884844,0.98,142.69
i-884845,0.44,522.5
i-884846,0.28,98.78
i-884847,0.78,109.76
i-884848,0.483,543.36
i-884849,0.495,141.61
i-884850,0.44,522.5
i-884851,1.48,219.53
i-884852,0.21,580.69
i-884853,0.483,1206.37
i-884854,0.98,142.69
i-884855,0.483,543.36
i-884856,0.98,142.69
i-884857,0.483,87.81
i-884858,0.483,543.36
i-884859,0.172,767.29
i-884860,0.44,522.5
i-884861,0.483,1206.37
i-884862,0.98,142.69
i-884863,0.172,767.29
i-884864,0.28,98.78
i-884865,0.483,87.81
i-884866,0.28,98.78
i-884867,0.78,109.76
i-884868,0.44,522.5
i-884869,0.21,580.69
i-884870,0.483,543.36
i-884871,0.172,767.29
i-884872,0.28,492.87
i-884873,0.28,492.87
i-884874,0.188,1261.26
i-884875,1.37,2744.25
i-884876,0.2,43.9
i-884877,0.38,32.92
i-884878,0.483,1206.37
i-884879,0.28,492.87
i-884880,0.28,98.78
i-884881,0.88,98.78
i-884882,0.88,98.78
i-884883,0.166,877.06
i-884884,0.21,580.69
i-884885,0.38,32.92
i-884886,0.28,492.87
i-884887,0.172,767.29
i-884888,0.78,109.76
i-884889,0.188,1261.26
i-884890,0.172,767.29
i-884891,0.38,32.92
i-884892,0.21,580.69
i-884893,0.483,1206.37
i-884894,0.495,141.61
i-884895,0.88,98.78
i-884896,0.495,141.61
i-884897,0.172,767.29
i-884898,0.483,87.81
i-884899,0.483,87.81
i-884900,1.48,219.53
i-884901,0.28,492.87
i-884902,0.38,32.92
i-884903,0.88,98.78
i-884904,1.37,2744.25
i-884905,0.495,141.61
i-884906,0.98,142.69
i-884907,1.48,219.53
i-884908,0.483,543.36
i-884909,0.78,109.76
i-884910,1.37,2744.25
i-884911,0.483,543.36
i-884912,0.166,877.06
i-884913,0.172,767.29
i-884914,1.48,219.53
i-884915,0.2,43.9
i-884916,0.483,1206.37
i-884917,0.21,580.69
i-884918,1.28,164.63
i-884919,1.48,219.53
i-884920,0.172,767.29
i-884921,0.21,580.69
i-884922,0.28,98.78
i-884923,0.28,98.78
i-884924,0.44,522.5
i-884925,1.37,2744.25
i-884926,0.98,142.69
i-884927,0.28,492.87
i-884928,0.483,543.36
i-884929,0.28,492.87
i-884930,0.98,142.69
i-884931,0.78,109.76
i-884932,0.172,767.29
i-884933,0.38,32.92
i-884934,0.483,87.81
i-884935,0.483,1206.37
i-884936,1.37,2744.25
i-884937,0.2,43.9
i-884938,0.38,32.92
i-884939,0.38,32.92
i-884940,0.172,767.29
i-884941,0.483,87.81
i-884942,0.78,109.76
i-884943,0.483,87.81
i-884944,0.495,141.61
i-884945,0.483,1206.37
i-884946,0.28,98.78
i-884947,0.2,43.9
i-884948,0.44,522.5
i-884949,0.483,1206.37
i-884950,0.483,1206.37
i-884951,0.21,580.69
i-884952,0.44,522.5
i-884953,0.483,543.36
i-884954,0.98,142.69
i-884955,0.2,43.9
i-884956,0.78,109.76
i-884957,0.98,142.69
i-884958,0.483,543.36
i-884959,0.483,1206.37
i-884960,0.188,1261.26
i-884961,1.28,164.63
i-884962,0.483,543.36
i-884963,0.483,1206.37
i-884964,0.44,522.5
i-884965,0.28,492.87
i-884966,0.38,32.92
i-884967,0.2,43.9
i-884968,1.25,2414.94
i-884969,0.21,580.69
i-884970,0.28,98.78
i-884971,0.38,32.92
i-884972,0.483,87.81
i-884973,1.28,164.63
i-884974,0.2,43.9
i-884975,0.2,43.9
i-884976,0.28,98.78
i-884977,0.38,32.92
i-884978,0.172,767.29
i-884979,0.98,142.69
i-884980,0.483,87.81
i-884981,0.78,109.76
i-884982,1.28,164.63
i-884983,0.88,98.78
i-884984,0.483,87.81
i-884985,0.38,32.92
i-884986,0.21,580.69
i-884987,0.88,98.78
i-884988,0.495,141.61
i-884989,1.28,164.63
i-884990,0.28,98.78
i-884991,1.48,219.53
i-884992,0.483,1206.37
i-884993,0.172,767.29
i-884994,0.483,87.81
i-884995,0.2,43.9
i-884996,0.166,877.06
i-884997,0.2,43.9
i-884998,0.166,877.06
i-884999,0.21,580.69
i-885000,1.37,2744.25
i-885001,1.37,2744.25
i-885002,0.2,43.9
i-885003,1.37,2744.25
i-885004,0.28,98.78
i-885005,0.483,87.81
i-885006,0.21,580.69
i-885007,1.25,2414.94
i-885008,0.28,98.78
i-885009,0.166,877.06
i-885010,1.25,2414.94
i-885011,0.483,1206.37
i-885012,0.21,580.69
i-885013,0.483,543.36
i-885014,0.28,98.78
i-885015,0.38,32.92
i-885016,0.166,877.06
i-885017,0.28,492.87
i-885018,0.172,767.29
i-885019,0.21,580.69
i-885020,1.37,2744.25
i-885021,0.28,492.87
i-885022,1.37,2744.25
i-885023,0.44,522.5
i-885024,0.88,98.78
i-885025,1.25,2414.94
i-885026,0.78,109.76
i-885027,0.78,109.76
i-885028,1.37,2744.25
i-885029,0.28,492.87
i-885030,0.166,877.06
i-885031,0.172,767.29
i-885032,0.166,877.06
i-885033,0.88,98.78
i-885034,0.2,43.9
i-885035,0.98,142.69
i-885036,1.37,2744.25
i-885037,0.2,43.9
i-885038,0.172,767.29
i-885039,0.483,1206.37
i-885040,0.98,142.69
i-885041,1.25,2414.94
i-885042,1.37,2744.25
i-885043,0.495,141.61
i-885044,0.172,767.29
i-885045,1.37,2744.25
i-885046,1.48,219.53
i-885047,0.28,98.78
i-885048,0.28,492.87
i-885049,1.25,2414.94
i-885050,1.25,2414.94
i-885051,1.28,164.63
i-885052,0.28,98.78
i-885053,0.483,543.36
i-885054,0.28,492.87
i-885055,1.37,2744.25
i-885056,0.78,109.76
i-885057,0.2,43.9
i-885058,0.483,87.81
i-885059,0.78,109.76
i-885060,0.44,522.5
i-885061,1.48,219.53
i-885062,0.495,141.61
i-885063,1.37,2744.25
i-885064,0.78,109.76
i-885065,0.2,43.9
i-885066,1.28,164.63
i-885067,0.28,98.78
i-885068,0.88,98.78
i-885069,0.483,543.36
i-885070,0.495,141.61
i-885071,0.28,492.87
i-885072,0.172,767.29
i-885073,0.78,109.76
i-885074,0.2,43.9
i-885075,0.172,767.29
i-885076,0.483,87.81
i-885077,0.495,141.61
i-885078,0.483,87.81
i-885079,0.38,32.92
i-885080,1.28,164.63
i-885081,0.38,32.92
i-885082,1.37,2744.25
i-885083,0.28,492.87
i-885084,0.88,98.78
i-885085,1.25,2414.94
i-885086,0.483,1206.37
i-885087,0.98,142.69
i-885088,0.21,580.69
i-885089,1.37,2744.25
i-885090,1.25,2414.94
i-885091,1.25,2414.94
i-885092,0.483,87.81
i-885093,0.483,543.36
i-885094,0.166,877.06
i-885095,1.28,164.63
i-885096,0.28,98.78
i-885097,0.483,543.36
i-885098,0.172,767.29
i-885099,0.2,43.9
i-885100,1.48,219.53
i-885101,0.495,141.61
i-885102,0.21,580.69
i-885103,0.483,87.81
i-885104,0.28,98.78
i-885105,1.37,2744.25
i-885106,0.172,767.29
i-885107,0.495,141.61
i-885108,0.88,98.78
i-885109,0.44,522.5
i-885110,0.28,98.78
i-885111,1.37,2744.25
i-885112,0.38,32.92
i-885113,0.88,98.78
i-885114,0.21,580.69
i-885115,0.44,522.5
i-885116,0.28,492.87
i-885117,1.48,219.53
i-885118,0.2,43.9
i-885119,0.38,32.92
i-885120,0.28,492.87
i-885121,0.483,87.81
i-885122,1.48,219.53
i-885123,1.48,219.53
i-885124,0.188,1261.26
i-885125,0.2,43.9
i-885126,1.48,219.53
i-885127,1.28,164.63
i-885128,0.28,98.78
i-885129,1.28,164.63
i-885130,0.483,543.36
i-885131,0.188,1261.26
i-885132,0.78,109.76
i-885133,1.48,219.53
i-885134,0.88,98.78
i-885135,0.38,32.92
i-885136,1.48,219.53
i-885137,0.44,522.5
i-885138,0.483,87.81
i-885139,0.483,1206.37
i-885140,0.28,98.78
i-885141,1.48,219.53
i-885142,0.28,98.78
i-885143,0.495,141.61
i-885144,0.172,767.29
i-885145,0.28,492.87
i-885146,0.28,98.78
i-885147,0.28,492.87
i-885148,1.28,164.63
i-885149,0.483,87.81
i-885150,0.88,98.78
i-885151,0.483,543.36
i-885152,1.48,219.53
i-885153,0.166,877.06
i-885154,0.483,543.36
i-885155,0.88,98.78
i-885156,1.48,219.53
i-885157,0.88,98.78
i-885158,0.483,87.81
i-885159,0.78,109.76
i-885160,1.28,164.63
i-885161,0.188,1261.26
i-885162,0.88,98.78
i-885163,0.98,142.69
i-885164,1.37,2744.25
i-885165,0.88,98.78
i-885166,1.28,164.63
i-885167,1.37,2744.25
i-885168,0.172,767.29
i-885169,0.188,1261.26
i-885170,0.78,109.76
i-885171,0.166,877.06
i-885172,0.172,767.29
i-885173,0.483,543.36
i-885174,0.88,98.78
i-885175,0.166,877.06
i-885176,0.21,580.69
i-885177,0.28,98.78
i-885178,0.166,877.06
i-885179,1.48,219.53
i-885180,0.98,142.69
i-885181,0.483,87.81
i-885182,0.495,141.61
i-885183,0.483,543.36
i-885184,0.88,98.78
i-885185,0.495,141.61
i-885186,0.483,1206.37
i-885187,0.28,98.78
i-885188,1.48,219.53
i-885189,0.38,32.92
i-885190,0.483,543.36
i-885191,0.38,32.92
i-885192,0.483,1206.37
i-885193,0.166,877.06
i-885194,0.483,543.36
i-885195,0.28,492.87
i-885196,0.483,87.81
i-885197,0.98,142.69
i-885198,0.2,43.9
i-885199,0.28,98.78
i-885200,0.483,87.81
i-885201,0.483,87.81
i-885202,0.172,767.29
i-885203,0.172,767.29
i-885204,0.188,1261.26
i-885205,0.2,43.9
i-885206,0.483,87.81
i-885207,1.25,2414.94
i-885208,0.88,98.78
i-885209,0.2,43.9
i-885210,1.28,164.63
i-885211,1.28,164.63
i-885212,0.28,98.78
i-885213,0.78,109.76
i-885214,0.98,142.69
i-885215,0.188,1261.26
i-885216,0.88,98.78
i-885217,0.38,32.92
i-885218,0.38,32.92
i-885219,0.2,43.9
i-885220,0.21,580.69
i-885221,0.483,1206.37
i-885222,1.25,2414.94
i-885223,0.172,767.29
i-885224,1.25,2414.94
i-885225,0.172,767.29
i-885226,1.37,2744.25
i-885227,0.21,580.69
i-885228,0.28,492.87
i-885229,0.2,43.9
i-885230,0.172,767.29
i-885231,0.172,767.29
i-885232,0.28,492.87
i-885233,0.88,98.78
i-885234,1.28,164.63
i-885235,1.28,164.63
i-885236,0.188,1261.26
i-885237,0.188,1261.26
i-885238,0.44,522.5
i-885239,0.483,87.81
i-885240,0.166,877.06
i-885241,0.44,522.5
i-885242,0.483,1206.37
i-885243,0.188,1261.26
i-885244,1.37,2744.25
i-885245,1.28,164.63
i-885246,1.48,219.53
i-885247,1.25,2414.94
i-885248,0.483,1206.37
i-885249,0.495,141.61
i-885250,0.88,98.78
i-885251,0.166,877.06
i-885252,0.28,98.78
i-885253,0.44,522.5
i-885254,0.2,43.9
i-885255,0.483,87.81
i-885256,0.28,492.87
i-885257,0.21,580.69
i-885258,0.44,522.5
i-885259,0.188,1261.26
i-885260,1.28,164.63
i-885261,1.48,224.79
i-885262,0.483,89.91
i-885263,0.172,785.67
i-885264,0.38,33.71
i-885265,0.483,556.38
i-885266,0.98,146.11
i-885267,0.44,535.02
i-885268,1.48,224.79
i-885269,0.38,33.71
i-885270,0.28,504.68
i-885271,0.21,594.6
i-885272,0.495,145.0
i-885273,0.483,1235.27
i-885274,0.44,535.02
i-885275,0.495,145.0
i-885276,0.38,33.71
i-885277,0.44,535.02
i-885278,0.2,44.95
i-885279,0.28,101.15
i-885280,0.21,594.6
i-885281,0.28,504.68
i-885282,0.28,101.15
i-885283,0.483,556.38
i-885284,0.78,112.39
i-885285,0.483,1235.27
i-885286,0.483,89.91
i-885287,0.188,1291.48
i-885288,0.44,535.02
i-885289,0.188,1291.48
i-885290,0.44,535.02
i-885291,1.28,168.57
i-885292,1.48,224.79
i-885293,0.98,146.11
i-885294,1.28,168.57
i-885295,0.483,1235.27
i-885296,0.38,33.71
