id,type,time,Customer_Order,Transport_Document,Vehicle,Container,Handling_Unit,Truck,Forklift
load_truck_hu96,Load_Truck,2023-05-31T07:41:31,,,,cr29,hu96,tr6,
drive_term_cr32,Drive_to_Terminal,2023-05-31T07:48:50,,,,cr32,,tr1,
drive_term_cr35,Drive_to_Terminal,2023-05-31T07:54:14,,,,cr35,,tr3,
drive_term_cr29,Drive_to_Terminal,2023-05-31T07:54:16,,,,cr29,,tr6,
weigh_cr32,Weigh,2023-05-31T07:54:20,,,,cr32,,,fl1
weigh_cr35,Weigh,2023-05-31T07:56:46,,,,cr35,,,fl3
stock_cr32,Place_in_Stock,2023-05-31T07:56:55,,,,cr32,,,fl1
stock_cr35,Place_in_Stock,2023-05-31T07:57:35,,,,cr35,,,fl3
weigh_cr29,Weigh,2023-05-31T07:58:56,,,,cr29,,,fl2
stock_cr29,Place_in_Stock,2023-05-31T07:59:56,,,,cr29,,,fl2
pick_cr36,Pick_Up_Empty_Container,2023-05-31T08:48:47,,,,cr36,,,
collect_hu108,Collect_Goods,2023-05-31T08:48:47,,,,,hu108,,
collect_hu112,Collect_Goods,2023-05-31T08:55:15,,,,,hu112,,
collect_hu110,Collect_Goods,2023-05-31T08:56:11,,,,,hu110,,
collect_hu107,Collect_Goods,2023-05-31T08:57:55,,,,,hu107,,
drive_term_cr26,Drive_to_Terminal,2023-05-31T08:59:05,,,,cr26,,tr5,
load_truck_hu112,Load_Truck,2023-05-31T09:57:25,,,,cr36,hu112,tr2,
load_truck_hu110,Load_Truck,2023-05-31T09:58:05,,,,cr36,hu110,tr2,
load_truck_hu108,Load_Truck,2023-05-31T09:59:58,,,,cr36,hu108,tr2,
weigh_cr26,Weigh,2023-05-31T10:02:40,,,,cr26,,,fl3
collect_hu111,Collect_Goods,2023-05-31T10:03:09,,,,,hu111,,
reg_co14,Register_Customer_Order,2023-05-31T10:15:58,co14,,,,,,
stock_cr26,Place_in_Stock,2023-05-31T11:04:45,,,,cr26,,,fl3
collect_hu109,Collect_Goods,2023-05-31T11:06:08,,,,,hu109,,
load_truck_hu107,Load_Truck,2023-05-31T12:03:31,,,,cr36,hu107,tr2,
load_truck_hu111,Load_Truck,2023-05-31T12:05:26,,,,cr36,hu111,tr2,
load_truck_hu109,Load_Truck,2023-05-31T12:06:22,,,,cr36,hu109,tr2,
drive_term_cr36,Drive_to_Terminal,2023-05-31T12:20:48,,,,cr36,,tr2,
weigh_cr36,Weigh,2023-05-31T12:22:02,,,,cr36,,,fl1
stock_cr36,Place_in_Stock,2023-05-31T12:23:50,,,,cr36,,,fl1
collect_hu113,Collect_Goods,2023-05-31T14:48:04,,,,,hu113,,
pick_cr34,Pick_Up_Empty_Container,2023-05-31T14:48:04,,,,cr34,,,
collect_hu114,Collect_Goods,2023-05-31T14:50:04,,,,,hu114,,
collect_hu115,Collect_Goods,2023-05-31T14:51:45,,,,,hu115,,
create_td11,Create_Transport_Document,2023-05-31T15:36:36,co12,td11,,,,,
reg_co15,Register_Customer_Order,2023-05-31T15:56:38,co15,,,,,,
load_truck_hu113,Load_Truck,2023-05-31T16:23:12,,,,cr34,hu113,tr6,
load_truck_hu115,Load_Truck,2023-05-31T16:34:26,,,,cr34,hu115,tr6,
load_truck_hu114,Load_Truck,2023-05-31T16:44:41,,,,cr34,hu114,tr6,
pick_cr31,Pick_Up_Empty_Container,2023-05-31T18:56:40,,,,cr31,,,
collect_hu119,Collect_Goods,2023-05-31T18:56:40,,,,,hu119,,
pick_cr38,Pick_Up_Empty_Container,2023-05-31T21:42:50,,,,cr38,,,
pick_cr23,Pick_Up_Empty_Container,2023-06-01T04:21:42,,,,cr23,,,
pick_cr25,Pick_Up_Empty_Container,2023-06-01T04:28:43,,,,cr25,,,
to_bay_cr24,Bring_to_Loading_Bay,2023-06-01T05:14:36,,,,cr24,,,fl1
load_veh_cr24,Load_to_Vehicle,2023-06-01T05:16:08,,,vh2,cr24,,,fl1
to_bay_cr33,Bring_to_Loading_Bay,2023-06-01T05:16:56,,,,cr33,,,fl3
load_veh_cr33,Load_to_Vehicle,2023-06-01T05:18:07,,,vh2,cr33,,,fl3
book_vehs_td11,Book_Vehicles,2023-06-01T05:50:49,,td11,vh6,,,,
pick_cr22,Pick_Up_Empty_Container,2023-06-01T06:06:52,,,,cr22,,,
collect_hu139,Collect_Goods,2023-06-01T06:07:05,,,,,hu139,,
drive_term_cr34,Drive_to_Terminal,2023-06-01T06:11:59,,,,cr34,,tr6,
weigh_cr34,Weigh,2023-06-01T06:13:10,,,,cr34,,,fl3
stock_cr34,Place_in_Stock,2023-06-01T06:14:47,,,,cr34,,,fl3
collect_hu134,Collect_Goods,2023-06-01T06:15:11,,,,,hu134,,
collect_hu121,Collect_Goods,2023-06-01T06:16:26,,,,,hu121,,
collect_hu118,Collect_Goods,2023-06-01T06:19:54,,,,,hu118,,
collect_hu141,Collect_Goods,2023-06-01T06:22:43,,,,,hu141,,
collect_hu125,Collect_Goods,2023-06-01T06:28:05,,,,,hu125,,
load_truck_hu125,Load_Truck,2023-06-01T06:29:16,,,,cr38,hu125,tr1,
collect_hu123,Collect_Goods,2023-06-01T06:29:16,,,,,hu123,,
collect_hu142,Collect_Goods,2023-06-01T06:31:28,,,,,hu142,,
collect_hu135,Collect_Goods,2023-06-01T06:35:38,,,,,hu135,,
load_truck_hu121,Load_Truck,2023-06-01T06:35:57,,,,cr31,hu121,tr4,
load_truck_hu123,Load_Truck,2023-06-01T06:36:55,,,,cr38,hu123,tr1,
collect_hu129,Collect_Goods,2023-06-01T06:38:36,,,,,hu129,,
load_truck_hu118,Load_Truck,2023-06-01T06:38:50,,,,cr31,hu118,tr4,
load_truck_hu119,Load_Truck,2023-06-01T06:39:54,,,,cr31,hu119,tr4,
load_truck_hu129,Load_Truck,2023-06-01T06:41:18,,,,cr23,hu129,tr2,
collect_hu133,Collect_Goods,2023-06-01T06:41:18,,,,,hu133,,
collect_hu116,Collect_Goods,2023-06-01T06:44:13,,,,,hu116,,
collect_hu120,Collect_Goods,2023-06-01T06:46:44,,,,,hu120,,
load_truck_hu116,Load_Truck,2023-06-01T06:46:44,,,,cr31,hu116,tr4,
load_truck_hu141,Load_Truck,2023-06-01T06:47:55,,,,cr22,hu141,tr3,
load_truck_hu133,Load_Truck,2023-06-01T06:50:48,,,,cr23,hu133,tr2,
create_td12,Create_Transport_Document,2023-06-01T06:51:06,co14,td12,,,,,
load_truck_hu142,Load_Truck,2023-06-01T06:51:58,,,,cr22,hu142,tr3,
load_truck_hu134,Load_Truck,2023-06-01T07:44:26,,,,cr25,hu134,tr5,
load_truck_hu139,Load_Truck,2023-06-01T07:45:34,,,,cr25,hu139,tr5,
collect_hu137,Collect_Goods,2023-06-01T07:47:08,,,,,hu137,,
load_truck_hu120,Load_Truck,2023-06-01T07:47:08,,,,cr31,hu120,tr4,
load_truck_hu135,Load_Truck,2023-06-01T07:47:43,,,,cr25,hu135,tr5,
load_truck_hu137,Load_Truck,2023-06-01T07:50:01,,,,cr25,hu137,tr5,
collect_hu117,Collect_Goods,2023-06-01T07:50:01,,,,,hu117,,
collect_hu128,Collect_Goods,2023-06-01T07:52:04,,,,,hu128,,
load_truck_hu117,Load_Truck,2023-06-01T07:52:04,,,,cr31,hu117,tr4,
load_truck_hu128,Load_Truck,2023-06-01T07:55:12,,,,cr23,hu128,tr2,
collect_hu122,Collect_Goods,2023-06-01T07:55:12,,,,,hu122,,
book_vehs_td12,Book_Vehicles,2023-06-01T08:11:15,,td12,vh6,,,,
create_td13,Create_Transport_Document,2023-06-01T08:46:25,co13,td13,,,,,
load_truck_hu122,Load_Truck,2023-06-01T08:58:11,,,,cr38,hu122,tr1,
collect_hu144,Collect_Goods,2023-06-01T08:58:11,,,,,hu144,,
drive_term_cr31,Drive_to_Terminal,2023-06-01T08:59:59,,,,cr31,,tr4,
order_crs_td12,Order_Empty_Containers,2023-06-01T09:12:06,,td12,,"cr42,cr43,cr44,cr45",,,
order_crs_td11,Order_Empty_Containers,2023-06-01T09:52:39,,td11,,"cr40,cr41",,,
book_vehs_td13,Book_Vehicles,2023-06-01T09:55:35,,td13,vh6,,,,
weigh_cr31,Weigh,2023-06-01T10:00:48,,,,cr31,,,fl2
load_truck_hu144,Load_Truck,2023-06-01T10:01:02,,,,cr22,hu144,tr3,
collect_hu143,Collect_Goods,2023-06-01T10:01:02,,,,,hu143,,
pick_cr45,Pick_Up_Empty_Container,2023-06-01T10:03:06,,,,cr45,,,
reg_co16,Register_Customer_Order,2023-06-01T10:47:58,co16,,,,,,
collect_hu130,Collect_Goods,2023-06-01T11:03:16,,,,,hu130,,
load_truck_hu130,Load_Truck,2023-06-01T11:04:07,,,,cr23,hu130,tr2,
collect_hu127,Collect_Goods,2023-06-01T11:04:07,,,,,hu127,,
stock_cr31,Place_in_Stock,2023-06-01T11:04:53,,,,cr31,,,fl2
collect_hu146,Collect_Goods,2023-06-01T11:06:35,,,,,hu146,,
load_truck_hu127,Load_Truck,2023-06-01T11:06:35,,,,cr38,hu127,tr1,
load_truck_hu143,Load_Truck,2023-06-01T11:06:54,,,,cr22,hu143,tr3,
collect_hu124,Collect_Goods,2023-06-01T11:12:01,,,,,hu124,,
collect_hu148,Collect_Goods,2023-06-01T11:12:52,,,,,hu148,,
load_truck_hu124,Load_Truck,2023-06-01T11:12:52,,,,cr38,hu124,tr1,
collect_hu149,Collect_Goods,2023-06-01T11:15:51,,,,,hu149,,
collect_hu145,Collect_Goods,2023-06-01T11:16:43,,,,,hu145,,
collect_hu136,Collect_Goods,2023-06-01T11:22:42,,,,,hu136,,
load_truck_hu145,Load_Truck,2023-06-01T11:22:42,,,,cr22,hu145,tr3,
collect_hu132,Collect_Goods,2023-06-01T11:24:18,,,,,hu132,,
load_truck_hu136,Load_Truck,2023-06-01T11:24:18,,,,cr25,hu136,tr5,
collect_hu131,Collect_Goods,2023-06-01T11:27:58,,,,,hu131,,
load_truck_hu132,Load_Truck,2023-06-01T11:27:58,,,,cr23,hu132,tr2,
load_truck_hu146,Load_Truck,2023-06-01T11:28:08,,,,cr45,hu146,tr6,
load_truck_hu148,Load_Truck,2023-06-01T11:31:29,,,,cr45,hu148,tr6,
load_truck_hu131,Load_Truck,2023-06-01T11:31:36,,,,cr23,hu131,tr2,
collect_hu126,Collect_Goods,2023-06-01T11:31:36,,,,,hu126,,
load_truck_hu126,Load_Truck,2023-06-01T11:33:40,,,,cr38,hu126,tr1,
collect_hu140,Collect_Goods,2023-06-01T11:33:40,,,,,hu140,,
load_truck_hu140,Load_Truck,2023-06-01T11:36:11,,,,cr22,hu140,tr3,
collect_hu138,Collect_Goods,2023-06-01T11:36:11,,,,,hu138,,
load_truck_hu149,Load_Truck,2023-06-01T11:36:44,,,,cr45,hu149,tr6,
load_truck_hu138,Load_Truck,2023-06-01T11:37:44,,,,cr25,hu138,tr5,
collect_hu147,Collect_Goods,2023-06-01T11:37:44,,,,,hu147,,
load_truck_hu147,Load_Truck,2023-06-01T11:41:30,,,,cr45,hu147,tr6,
drive_term_cr38,Drive_to_Terminal,2023-06-01T11:47:22,,,,cr38,,tr1,
weigh_cr38,Weigh,2023-06-01T11:49:15,,,,cr38,,,fl3
stock_cr38,Place_in_Stock,2023-06-01T11:51:36,,,,cr38,,,fl3
drive_term_cr45,Drive_to_Terminal,2023-06-01T11:57:49,,,,cr45,,tr6,
drive_term_cr23,Drive_to_Terminal,2023-06-01T12:50:19,,,,cr23,,tr2,
weigh_cr23,Weigh,2023-06-01T12:51:39,,,,cr23,,,fl3
stock_cr23,Place_in_Stock,2023-06-01T12:53:06,,,,cr23,,,fl3
weigh_cr45,Weigh,2023-06-01T12:58:56,,,,cr45,,,fl3
order_crs_td13,Order_Empty_Containers,2023-06-01T13:00:03,,td13,,"cr46,cr47,cr48,cr49",,,
drive_term_cr22,Drive_to_Terminal,2023-06-01T13:02:36,,,,cr22,,tr3,
weigh_cr22,Weigh,2023-06-01T13:04:23,,,,cr22,,,fl1
drive_term_cr25,Drive_to_Terminal,2023-06-01T13:04:38,,,,cr25,,tr5,
weigh_cr25,Weigh,2023-06-01T13:06:18,,,,cr25,,,fl2
stock_cr22,Place_in_Stock,2023-06-01T13:07:13,,,,cr22,,,fl1
stock_cr25,Place_in_Stock,2023-06-01T13:07:31,,,,cr25,,,fl2
stock_cr45,Place_in_Stock,2023-06-01T13:59:02,,,,cr45,,,fl3
reg_co17,Register_Customer_Order,2023-06-01T17:00:38,co17,,,,,,
collect_hu155,Collect_Goods,2023-06-01T18:17:26,,,,,hu155,,
pick_cr6,Pick_Up_Empty_Container,2023-06-01T18:17:26,,,,cr6,,,
pick_cr13,Pick_Up_Empty_Container,2023-06-02T04:38:35,,,,cr13,,,
pick_cr42,Pick_Up_Empty_Container,2023-06-02T04:44:16,,,,cr42,,,
collect_hu156,Collect_Goods,2023-06-02T05:20:50,,,,,hu156,,
collect_hu165,Collect_Goods,2023-06-02T05:26:32,,,,,hu165,,
collect_hu151,Collect_Goods,2023-06-02T05:28:57,,,,,hu151,,
collect_hu167,Collect_Goods,2023-06-02T05:33:13,,,,,hu167,,
collect_hu163,Collect_Goods,2023-06-02T05:36:15,,,,,hu163,,
collect_hu157,Collect_Goods,2023-06-02T05:37:38,,,,,hu157,,
collect_hu160,Collect_Goods,2023-06-02T05:43:59,,,,,hu160,,
collect_hu153,Collect_Goods,2023-06-02T05:48:14,,,,,hu153,,
collect_hu150,Collect_Goods,2023-06-02T05:57:35,,,,,hu150,,
pick_cr9,Pick_Up_Empty_Container,2023-06-02T06:13:42,,,,cr9,,,
load_truck_hu157,Load_Truck,2023-06-02T06:28:36,,,,cr13,hu157,tr4,
load_truck_hu163,Load_Truck,2023-06-02T06:35:05,,,,cr42,hu163,tr2,
load_truck_hu160,Load_Truck,2023-06-02T06:37:00,,,,cr13,hu160,tr4,
load_truck_hu156,Load_Truck,2023-06-02T06:40:31,,,,cr13,hu156,tr4,
load_truck_hu165,Load_Truck,2023-06-02T06:42:55,,,,cr42,hu165,tr2,
load_truck_hu167,Load_Truck,2023-06-02T06:49:22,,,,cr42,hu167,tr2,
collect_hu158,Collect_Goods,2023-06-02T07:13:40,,,,,hu158,,
load_truck_hu158,Load_Truck,2023-06-02T07:17:22,,,,cr13,hu158,tr4,
collect_hu152,Collect_Goods,2023-06-02T07:17:22,,,,,hu152,,
collect_hu169,Collect_Goods,2023-06-02T07:18:47,,,,,hu169,,
collect_hu173,Collect_Goods,2023-06-02T07:20:05,,,,,hu173,,
collect_hu161,Collect_Goods,2023-06-02T07:21:11,,,,,hu161,,
collect_hu168,Collect_Goods,2023-06-02T07:23:38,,,,,hu168,,
load_truck_hu161,Load_Truck,2023-06-02T07:23:38,,,,cr13,hu161,tr4,
collect_hu172,Collect_Goods,2023-06-02T07:24:17,,,,,hu172,,
collect_hu170,Collect_Goods,2023-06-02T07:29:51,,,,,hu170,,
collect_hu171,Collect_Goods,2023-06-02T07:31:30,,,,,hu171,,
collect_hu154,Collect_Goods,2023-06-02T07:32:24,,,,,hu154,,
collect_hu162,Collect_Goods,2023-06-02T07:40:40,,,,,hu162,,
collect_hu159,Collect_Goods,2023-06-02T07:44:21,,,,,hu159,,
load_truck_hu162,Load_Truck,2023-06-02T07:44:21,,,,cr42,hu162,tr2,
collect_hu164,Collect_Goods,2023-06-02T07:45:01,,,,,hu164,,
load_truck_hu159,Load_Truck,2023-06-02T07:45:01,,,,cr13,hu159,tr4,
collect_hu166,Collect_Goods,2023-06-02T07:46:31,,,,,hu166,,
load_truck_hu164,Load_Truck,2023-06-02T07:46:31,,,,cr42,hu164,tr2,
load_truck_hu154,Load_Truck,2023-06-02T07:50:50,,,,cr6,hu154,tr6,
load_truck_hu151,Load_Truck,2023-06-02T07:51:55,,,,cr6,hu151,tr6,
load_truck_hu166,Load_Truck,2023-06-02T07:52:19,,,,cr42,hu166,tr2,
load_truck_hu155,Load_Truck,2023-06-02T07:56:01,,,,cr6,hu155,tr6,
load_truck_hu150,Load_Truck,2023-06-02T07:58:26,,,,cr6,hu150,tr6,
load_truck_hu152,Load_Truck,2023-06-02T07:59:50,,,,cr6,hu152,tr6,
load_truck_hu169,Load_Truck,2023-06-02T08:24:46,,,,cr9,hu169,tr1,
load_truck_hu172,Load_Truck,2023-06-02T08:27:52,,,,cr9,hu172,tr1,
load_truck_hu173,Load_Truck,2023-06-02T08:33:30,,,,cr9,hu173,tr1,
load_truck_hu170,Load_Truck,2023-06-02T08:35:04,,,,cr9,hu170,tr1,
load_truck_hu171,Load_Truck,2023-06-02T08:36:47,,,,cr9,hu171,tr1,
load_truck_hu168,Load_Truck,2023-06-02T08:39:36,,,,cr9,hu168,tr1,
drive_term_cr42,Drive_to_Terminal,2023-06-02T08:58:41,,,,cr42,,tr2,
depart_vh2,Depart,2023-06-02T09:00:00,,"td6,td9",vh2,"cr24,cr33",,,
load_truck_hu153,Load_Truck,2023-06-02T09:00:39,,,,cr6,hu153,tr6,
collect_hu175,Collect_Goods,2023-06-02T09:03:39,,,,,hu175,,
pick_cr20,Pick_Up_Empty_Container,2023-06-02T09:03:39,,,,cr20,,,
collect_hu174,Collect_Goods,2023-06-02T09:06:01,,,,,hu174,,
drive_term_cr6,Drive_to_Terminal,2023-06-02T09:14:17,,,,cr6,,tr6,
weigh_cr6,Weigh,2023-06-02T09:19:55,,,,cr6,,,fl1
stock_cr6,Place_in_Stock,2023-06-02T09:23:14,,,,cr6,,,fl1
drive_term_cr13,Drive_to_Terminal,2023-06-02T09:26:31,,,,cr13,,tr4,
weigh_cr13,Weigh,2023-06-02T09:27:51,,,,cr13,,,fl2
load_truck_hu174,Load_Truck,2023-06-02T09:28:44,,,,cr20,hu174,tr3,
load_truck_hu175,Load_Truck,2023-06-02T09:29:39,,,,cr20,hu175,tr3,
stock_cr13,Place_in_Stock,2023-06-02T09:30:03,,,,cr13,,,fl2
drive_term_cr20,Drive_to_Terminal,2023-06-02T09:43:17,,,,cr20,,tr3,
weigh_cr20,Weigh,2023-06-02T09:47:53,,,,cr20,,,fl3
stock_cr20,Place_in_Stock,2023-06-02T09:49:35,,,,cr20,,,fl3
weigh_cr42,Weigh,2023-06-02T10:00:43,,,,cr42,,,fl2
drive_term_cr9,Drive_to_Terminal,2023-06-02T10:15:32,,,,cr9,,tr1,
stock_cr42,Place_in_Stock,2023-06-02T11:02:06,,,,cr42,,,fl2
weigh_cr9,Weigh,2023-06-02T11:23:57,,,,cr9,,,fl3
stock_cr9,Place_in_Stock,2023-06-02T11:24:58,,,,cr9,,,fl3
reg_co18,Register_Customer_Order,2023-06-02T12:49:13,co18,,,,,,
pick_cr19,Pick_Up_Empty_Container,2023-06-02T21:30:41,,,,cr19,,,
collect_hu176,Collect_Goods,2023-06-02T21:30:41,,,,,hu176,,
pick_cr47,Pick_Up_Empty_Container,2023-06-03T00:10:24,,,,cr47,,,
pick_cr48,Pick_Up_Empty_Container,2023-06-03T00:46:54,,,,cr48,,,
pick_cr27,Pick_Up_Empty_Container,2023-06-03T01:54:36,,,,cr27,,,
pick_cr18,Pick_Up_Empty_Container,2023-06-03T10:29:52,,,,cr18,,,
pick_cr46,Pick_Up_Empty_Container,2023-06-05T01:03:32,,,,cr46,,,
collect_hu189,Collect_Goods,2023-06-05T05:32:49,,,,,hu189,,
collect_hu199,Collect_Goods,2023-06-05T05:34:26,,,,,hu199,,
to_bay_cr34,Bring_to_Loading_Bay,2023-06-05T05:36:05,,,,cr34,,,fl2
to_bay_cr32,Bring_to_Loading_Bay,2023-06-05T05:36:45,,,,cr32,,,fl3
collect_hu197,Collect_Goods,2023-06-05T05:37:24,,,,,hu197,,
load_veh_cr34,Load_to_Vehicle,2023-06-05T05:37:54,,,vh3,cr34,,,fl2
to_bay_cr31,Bring_to_Loading_Bay,2023-06-05T05:40:51,,,,cr31,,,fl1
load_veh_cr32,Load_to_Vehicle,2023-06-05T05:42:15,,,vh3,cr32,,,fl3
collect_hu187,Collect_Goods,2023-06-05T05:44:35,,,,,hu187,,
collect_hu193,Collect_Goods,2023-06-05T05:49:38,,,,,hu193,,
collect_hu190,Collect_Goods,2023-06-05T05:53:26,,,,,hu190,,
load_truck_hu187,Load_Truck,2023-06-05T05:55:18,,,,cr47,hu187,tr2,
load_veh_cr31,Load_to_Vehicle,2023-06-05T05:58:11,,,vh3,cr31,,,fl1
load_truck_hu199,Load_Truck,2023-06-05T06:14:34,,,,cr18,hu199,tr5,
load_truck_hu176,Load_Truck,2023-06-05T06:15:49,,,,cr19,hu176,tr3,
load_truck_hu197,Load_Truck,2023-06-05T06:18:05,,,,cr18,hu197,tr5,
load_truck_hu193,Load_Truck,2023-06-05T06:31:46,,,,cr48,hu193,tr6,
load_truck_hu189,Load_Truck,2023-06-05T06:34:19,,,,cr48,hu189,tr6,
collect_hu188,Collect_Goods,2023-06-05T07:01:05,,,,,hu188,,
load_truck_hu190,Load_Truck,2023-06-05T07:01:05,,,,cr48,hu190,tr6,
collect_hu183,Collect_Goods,2023-06-05T07:04:08,,,,,hu183,,
load_truck_hu188,Load_Truck,2023-06-05T07:06:35,,,,cr48,hu188,tr6,
load_truck_hu183,Load_Truck,2023-06-05T07:07:35,,,,cr47,hu183,tr2,
collect_hu178,Collect_Goods,2023-06-05T07:07:35,,,,,hu178,,
load_truck_hu178,Load_Truck,2023-06-05T07:16:10,,,,cr19,hu178,tr3,
collect_hu191,Collect_Goods,2023-06-05T07:16:10,,,,,hu191,,
load_truck_hu191,Load_Truck,2023-06-05T07:17:36,,,,cr48,hu191,tr6,
collect_hu202,Collect_Goods,2023-06-05T07:17:36,,,,,hu202,,
load_truck_hu202,Load_Truck,2023-06-05T07:22:26,,,,cr46,hu202,tr1,
collect_hu205,Collect_Goods,2023-06-05T07:22:26,,,,,hu205,,
collect_hu177,Collect_Goods,2023-06-05T07:23:04,,,,,hu177,,
collect_hu195,Collect_Goods,2023-06-05T07:24:02,,,,,hu195,,
load_truck_hu177,Load_Truck,2023-06-05T07:24:02,,,,cr19,hu177,tr3,
load_truck_hu205,Load_Truck,2023-06-05T07:24:46,,,,cr46,hu205,tr1,
load_truck_hu195,Load_Truck,2023-06-05T07:29:02,,,,cr18,hu195,tr5,
collect_hu196,Collect_Goods,2023-06-05T07:29:02,,,,,hu196,,
collect_hu186,Collect_Goods,2023-06-05T07:31:45,,,,,hu186,,
load_truck_hu196,Load_Truck,2023-06-05T07:32:50,,,,cr18,hu196,tr5,
collect_hu201,Collect_Goods,2023-06-05T07:32:56,,,,,hu201,,
load_truck_hu186,Load_Truck,2023-06-05T07:32:56,,,,cr47,hu186,tr2,
collect_hu180,Collect_Goods,2023-06-05T07:35:36,,,,,hu180,,
load_truck_hu201,Load_Truck,2023-06-05T07:35:36,,,,cr46,hu201,tr1,
load_truck_hu180,Load_Truck,2023-06-05T07:36:46,,,,cr19,hu180,tr3,
collect_hu194,Collect_Goods,2023-06-05T07:36:46,,,,,hu194,,
collect_hu185,Collect_Goods,2023-06-05T07:40:24,,,,,hu185,,
load_truck_hu194,Load_Truck,2023-06-05T07:40:24,,,,cr27,hu194,tr4,
collect_hu203,Collect_Goods,2023-06-05T07:43:41,,,,,hu203,,
load_truck_hu185,Load_Truck,2023-06-05T07:43:41,,,,cr47,hu185,tr2,
load_truck_hu203,Load_Truck,2023-06-05T07:50:54,,,,cr46,hu203,tr1,
collect_hu192,Collect_Goods,2023-06-05T07:50:54,,,,,hu192,,
load_truck_hu192,Load_Truck,2023-06-05T07:54:05,,,,cr48,hu192,tr6,
collect_hu182,Collect_Goods,2023-06-05T07:54:05,,,,,hu182,,
load_truck_hu182,Load_Truck,2023-06-05T07:55:04,,,,cr47,hu182,tr2,
collect_hu184,Collect_Goods,2023-06-05T07:55:04,,,,,hu184,,
collect_hu181,Collect_Goods,2023-06-05T07:59:09,,,,,hu181,,
load_truck_hu184,Load_Truck,2023-06-05T07:59:09,,,,cr47,hu184,tr2,
collect_hu198,Collect_Goods,2023-06-05T08:59:25,,,,,hu198,,
load_truck_hu181,Load_Truck,2023-06-05T08:59:25,,,,cr19,hu181,tr3,
drive_term_cr48,Drive_to_Terminal,2023-06-05T09:02:07,,,,cr48,,tr6,
pick_cr49,Pick_Up_Empty_Container,2023-06-05T09:02:07,,,,cr49,,,
weigh_cr48,Weigh,2023-06-05T09:03:57,,,,cr48,,,fl2
stock_cr48,Place_in_Stock,2023-06-05T09:04:46,,,,cr48,,,fl2
reg_co19,Register_Customer_Order,2023-06-05T09:06:22,co19,,,,,,
drive_term_cr27,Drive_to_Terminal,2023-06-05T09:06:49,,,,cr27,,tr4,
weigh_cr27,Weigh,2023-06-05T09:11:50,,,,cr27,,,fl1
stock_cr27,Place_in_Stock,2023-06-05T09:13:34,,,,cr27,,,fl1
drive_term_cr47,Drive_to_Terminal,2023-06-05T09:46:14,,,,cr47,,tr2,
weigh_cr47,Weigh,2023-06-05T09:49:54,,,,cr47,,,fl2
stock_cr47,Place_in_Stock,2023-06-05T09:52:55,,,,cr47,,,fl2
collect_hu179,Collect_Goods,2023-06-05T10:00:26,,,,,hu179,,
load_truck_hu198,Load_Truck,2023-06-05T10:00:26,,,,cr18,hu198,tr5,
create_td14,Create_Transport_Document,2023-06-05T10:05:58,co15,td14,,,,,
load_truck_hu179,Load_Truck,2023-06-05T11:05:59,,,,cr19,hu179,tr3,
collect_hu208,Collect_Goods,2023-06-05T11:05:59,,,,,hu208,,
collect_hu204,Collect_Goods,2023-06-05T11:08:39,,,,,hu204,,
load_truck_hu208,Load_Truck,2023-06-05T11:08:39,,,,cr49,hu208,tr6,
create_td15,Create_Transport_Document,2023-06-05T11:13:25,co11,td15,,,,,
collect_hu206,Collect_Goods,2023-06-05T11:17:59,,,,,hu206,,
load_truck_hu204,Load_Truck,2023-06-05T11:17:59,,,,cr46,hu204,tr1,
collect_hu209,Collect_Goods,2023-06-05T11:19:21,,,,,hu209,,
collect_hu210,Collect_Goods,2023-06-05T11:20:38,,,,,hu210,,
load_truck_hu209,Load_Truck,2023-06-05T11:20:38,,,,cr49,hu209,tr6,
drive_term_cr19,Drive_to_Terminal,2023-06-05T11:21:34,,,,cr19,,tr3,
collect_hu200,Collect_Goods,2023-06-05T11:21:51,,,,,hu200,,
load_truck_hu206,Load_Truck,2023-06-05T11:23:51,,,,cr46,hu206,tr1,
collect_hu207,Collect_Goods,2023-06-05T11:24:52,,,,,hu207,,
load_truck_hu200,Load_Truck,2023-06-05T11:24:52,,,,cr18,hu200,tr5,
load_truck_hu210,Load_Truck,2023-06-05T11:25:24,,,,cr49,hu210,tr6,
weigh_cr19,Weigh,2023-06-05T11:28:05,,,,cr19,,,fl2
stock_cr19,Place_in_Stock,2023-06-05T11:29:47,,,,cr19,,,fl2
load_truck_hu207,Load_Truck,2023-06-05T11:33:30,,,,cr49,hu207,tr6,
book_vehs_td15,Book_Vehicles,2023-06-05T11:38:19,,td15,"vh5,vh8",,,,
drive_term_cr46,Drive_to_Terminal,2023-06-05T11:39:30,,,,cr46,,tr1,
weigh_cr46,Weigh,2023-06-05T11:40:18,,,,cr46,,,fl2
stock_cr46,Place_in_Stock,2023-06-05T11:43:15,,,,cr46,,,fl2
book_vehs_td14,Book_Vehicles,2023-06-05T11:51:52,,td14,vh5,,,,
order_crs_td15,Order_Empty_Containers,2023-06-05T12:45:21,,td15,,"cr53,cr54,cr55,cr56,cr57",,,
drive_term_cr18,Drive_to_Terminal,2023-06-05T12:50:32,,,,cr18,,tr5,
weigh_cr18,Weigh,2023-06-05T12:51:12,,,,cr18,,,fl2
stock_cr18,Place_in_Stock,2023-06-05T12:52:24,,,,cr18,,,fl2
drive_term_cr49,Drive_to_Terminal,2023-06-05T13:07:24,,,,cr49,,tr6,
