id,type,time,quotation,purchase_order,material,purchase_requisition,goods_receipt,invoice_receipt,payment
event:541,Create_Invoice_Receipt,2022-05-02T19:08:00,,,,,goods_receipt:27,invoice_receipt:27,
event:542,Approve_Purchase_Order,2022-05-02T19:48:00,quotation:22,purchase_order:37,,,,,
event:543,Create_Goods_Receipt,2022-05-02T19:51:00,,purchase_order:20,,,goods_receipt:23,,
event:544,Create_Request_for_Quotation,2022-05-02T20:31:00,quotation:31,,,purchase_requisition:20:pr_trigger_20,,,
event:545,Create_Invoice_Receipt,2022-05-02T20:34:00,,,,,goods_receipt:15,invoice_receipt:19,
event:546,Create_Goods_Receipt,2022-05-02T21:15:00,,purchase_order:26,,,goods_receipt:29,,
event:547,Create_Invoice_Receipt,2022-05-03T01:50:00,,,,,goods_receipt:24,invoice_receipt:22,
event:548,Create_Purchase_Requisition,2022-05-03T01:56:00,,,"material:82,material:83",purchase_requisition:35:pr_trigger_35,,,
event:549,Approve_Purchase_Requisition,2022-05-03T02:35:00,,,"material:56,material:55",purchase_requisition:23:pr_trigger_23,,,
event:550,Create_Invoice_Receipt,2022-05-03T06:57:00,,,,,goods_receipt:28,invoice_receipt:27,
event:564,Perform_Two-Way_Match,2022-05-03T07:10:00,,,,,goods_receipt:25,invoice_receipt:22,
event:566,Perform_Two-Way_Match,2022-05-03T07:10:00,,,,,goods_receipt:15,invoice_receipt:19,
event:567,Perform_Two-Way_Match,2022-05-03T07:10:00,,,,,goods_receipt:24,invoice_receipt:22,
event:565,Perform_Two-Way_Match,2022-05-03T07:10:00,,,,,goods_receipt:27,invoice_receipt:27,
event:568,Perform_Two-Way_Match,2022-05-03T07:10:00,,,,,goods_receipt:28,invoice_receipt:27,
event:571,Create_Invoice_Receipt,2022-05-03T07:58:00,,,,,goods_receipt:22,invoice_receipt:24,
event:573,Perform_Two-Way_Match,2022-05-03T08:08:00,,,,,goods_receipt:22,invoice_receipt:24,
event:574,Create_Purchase_Requisition,2022-05-03T08:12:00,,,"material:88,material:89,material:87",purchase_requisition:37:pr_trigger_37,,,
event:576,Delegate_Purchase_Requisition_Approval,2022-05-03T08:50:00,,,"material:88,material:89,material:87",purchase_requisition:37:pr_trigger_37,,,
event:578,Create_Goods_Receipt,2022-05-03T09:00:00,,purchase_order:22,,,goods_receipt:33,,
event:579,Create_Purchase_Requisition,2022-05-03T09:14:00,,,"material:84,material:86,material:85",purchase_requisition:36:pr_trigger_36,,,
event:581,Delegate_Purchase_Requisition_Approval,2022-05-03T09:17:00,,,"material:84,material:86,material:85",purchase_requisition:36:pr_trigger_36,,,
event:583,Create_Goods_Receipt,2022-05-03T10:48:00,,purchase_order:30,,,goods_receipt:30,,
event:587,Create_Invoice_Receipt,2022-05-03T10:56:00,,,,,goods_receipt:30,invoice_receipt:30,
event:589,Perform_Two-Way_Match,2022-05-03T11:06:00,,,,,goods_receipt:30,invoice_receipt:30,
event:590,Execute_Payment,2022-05-03T12:26:00,,"purchase_order:12,purchase_order:11",,,"goods_receipt:24,goods_receipt:25,goods_receipt:26",invoice_receipt:22,payment:12
event:592,Create_Goods_Receipt,2022-05-03T13:05:00,,purchase_order:14,,,goods_receipt:19,,
event:595,Execute_Payment,2022-05-03T13:58:00,,purchase_order:18,,,goods_receipt:20,invoice_receipt:15,payment:8
event:596,Approve_Purchase_Order,2022-05-03T14:18:00,quotation:24,purchase_order:39,,,,,
event:603,Create_Purchase_Order,2022-05-03T16:46:00,quotation:31,purchase_order:40,,,,,
event:604,Create_Invoice_Receipt,2022-05-03T18:29:00,,,,,goods_receipt:31,invoice_receipt:30,
event:605,Execute_Payment,2022-05-03T18:31:00,,"purchase_order:12,purchase_order:11",,,"goods_receipt:24,goods_receipt:25,goods_receipt:26",invoice_receipt:22,payment:12
event:606,Create_Request_for_Quotation,2022-05-03T20:44:00,quotation:34,,,purchase_requisition:36:pr_trigger_36,,,
event:607,Create_Request_for_Quotation,2022-05-03T20:45:00,quotation:27,,,purchase_requisition:33:pr_trigger_33,,,
event:608,Approve_Purchase_Requisition,2022-05-03T22:55:00,,,"material:77,material:78",purchase_requisition:32:pr_trigger_32,,,
event:609,Create_Goods_Receipt,2022-05-03T23:30:00,,purchase_order:14,,,goods_receipt:18,,
event:610,Approve_Purchase_Order,2022-05-04T02:00:00,quotation:20,purchase_order:33,,,,,
event:611,Create_Goods_Receipt,2022-05-04T03:58:00,,purchase_order:22,,,goods_receipt:34,,
event:612,Create_Invoice_Receipt,2022-05-04T06:04:00,,,,,goods_receipt:29,invoice_receipt:27,
event:613,Create_Goods_Receipt,2022-05-04T06:23:00,,purchase_order:39,,,goods_receipt:36,,
event:631,Perform_Two-Way_Match,2022-05-04T07:10:00,,,,,goods_receipt:29,invoice_receipt:27,
event:630,Perform_Two-Way_Match,2022-05-04T07:10:00,,,,,goods_receipt:31,invoice_receipt:30,
event:633,Create_Request_for_Quotation,2022-05-04T07:18:00,quotation:23,,,purchase_requisition:21:pr_trigger_21,,,
event:635,Create_Purchase_Order,2022-05-04T07:47:00,quotation:27,purchase_order:43,,,,,
event:637,Create_Goods_Receipt,2022-05-04T08:00:00,,purchase_order:38,,,goods_receipt:38,,
event:638,Create_Request_for_Quotation,2022-05-04T10:42:00,quotation:30,,,purchase_requisition:26:pr_trigger_26,,,
event:643,Create_Goods_Receipt,2022-05-04T11:04:00,,purchase_order:26,,,goods_receipt:27,,
event:644,Create_Goods_Receipt,2022-05-04T11:16:00,,purchase_order:33,,,goods_receipt:39,,
event:645,Create_Goods_Receipt,2022-05-04T12:00:00,,purchase_order:39,,,goods_receipt:37,,
event:649,Create_Purchase_Order,2022-05-04T15:09:00,quotation:23,purchase_order:44,,,,,
event:650,Create_Purchase_Order,2022-05-04T15:21:00,quotation:30,purchase_order:45,,,,,
event:651,Approve_Purchase_Order,2022-05-04T19:01:00,quotation:18,purchase_order:24,,,,,
event:652,Approve_Purchase_Requisition,2022-05-04T19:31:00,,,"material:82,material:83",purchase_requisition:35:pr_trigger_35,,,
event:653,Create_Invoice_Receipt,2022-05-04T19:58:00,,,,,goods_receipt:37,invoice_receipt:35,
event:654,Create_Invoice_Receipt,2022-05-04T20:15:00,,,,,goods_receipt:18,invoice_receipt:32,
event:655,Create_Purchase_Order,2022-05-05T02:01:00,quotation:30,purchase_order:46,,,,,
event:656,Approve_Purchase_Requisition,2022-05-05T05:36:00,,,"material:80,material:81",purchase_requisition:34:pr_trigger_34,,,
event:668,Perform_Two-Way_Match,2022-05-05T07:10:00,,,,,goods_receipt:37,invoice_receipt:35,
event:669,Perform_Two-Way_Match,2022-05-05T07:10:00,,,,,goods_receipt:18,invoice_receipt:32,
event:670,Execute_Payment,2022-05-05T08:01:00,,purchase_order:21,,,goods_receipt:17,invoice_receipt:14,payment:9
event:673,Create_Goods_Receipt,2022-05-05T09:32:00,,purchase_order:24,,,goods_receipt:43,,
event:674,Create_Goods_Receipt,2022-05-05T10:21:00,,purchase_order:25,,,goods_receipt:43,,
event:675,Create_Goods_Receipt,2022-05-05T11:03:00,,purchase_order:33,,,goods_receipt:41,,
event:676,Create_Goods_Receipt,2022-05-05T12:56:00,,purchase_order:38,,,goods_receipt:37,,
event:677,Create_Purchase_Order,2022-05-05T13:38:00,quotation:30,purchase_order:48,,,,,
event:679,Create_Invoice_Receipt,2022-05-05T16:16:00,,,,,goods_receipt:38,invoice_receipt:35,
event:680,Create_Purchase_Requisition,2022-05-05T16:21:00,,,"material:91,material:90",purchase_requisition:38:pr_trigger_38,,,
event:681,Approve_Purchase_Order,2022-05-05T17:49:00,quotation:30,purchase_order:45,,,,,
event:682,Create_Request_for_Quotation,2022-05-05T19:09:00,quotation:37,,,purchase_requisition:34:pr_trigger_34,,,
event:683,Create_Request_for_Quotation,2022-05-05T20:02:00,quotation:32,,,purchase_requisition:23:pr_trigger_23,,,
event:684,Create_Goods_Receipt,2022-05-05T21:00:00,,purchase_order:24,,,goods_receipt:42,,
event:685,Create_Goods_Receipt,2022-05-06T03:47:00,,purchase_order:23,,,goods_receipt:34,,
event:686,Create_Invoice_Receipt,2022-05-06T04:59:00,,,,,goods_receipt:32,invoice_receipt:30,
event:698,Perform_Two-Way_Match,2022-05-06T07:10:00,,,,,goods_receipt:32,invoice_receipt:30,
event:697,Perform_Two-Way_Match,2022-05-06T07:10:00,,,,,goods_receipt:38,invoice_receipt:35,
event:700,Create_Invoice_Receipt,2022-05-06T07:32:00,,,,,goods_receipt:34,invoice_receipt:39,
event:702,Perform_Two-Way_Match,2022-05-06T07:42:00,,,,,goods_receipt:34,invoice_receipt:39,
event:703,Create_Invoice_Receipt,2022-05-06T07:53:00,,,,,goods_receipt:23,invoice_receipt:24,
event:705,Perform_Two-Way_Match,2022-05-06T08:03:00,,,,,goods_receipt:23,invoice_receipt:24,
event:707,Create_Purchase_Requisition,2022-05-06T08:56:00,,,material:92,purchase_requisition:39:pr_trigger_39,,,
event:709,Create_Invoice_Receipt,2022-05-06T09:36:00,,,,,goods_receipt:33,invoice_receipt:39,
event:711,Create_Purchase_Order,2022-05-06T09:43:00,quotation:34,purchase_order:42,,,,,
event:713,Perform_Two-Way_Match,2022-05-06T09:46:00,,,,,goods_receipt:33,invoice_receipt:39,
event:715,Execute_Payment,2022-05-06T11:16:00,,"purchase_order:19,purchase_order:20",,,"goods_receipt:22,goods_receipt:23",invoice_receipt:24,payment:15
event:717,Create_Purchase_Requisition,2022-05-06T11:25:00,,,"material:93,material:94",purchase_requisition:40:pr_trigger_40,,,
event:719,Create_Request_for_Quotation,2022-05-06T11:39:00,quotation:25,,,purchase_requisition:30:pr_trigger_30,,,
event:721,Create_Goods_Receipt,2022-05-06T14:09:00,,purchase_order:31,,,goods_receipt:40,,
event:722,Create_Purchase_Order,2022-05-06T17:22:00,quotation:37,purchase_order:49,,,,,
event:723,Approve_Purchase_Requisition,2022-05-06T17:44:00,,,material:92,purchase_requisition:39:pr_trigger_39,,,
event:724,Create_Request_for_Quotation,2022-05-06T18:08:00,quotation:35,,,purchase_requisition:32:pr_trigger_32,,,
event:725,Create_Purchase_Order,2022-05-06T19:52:00,quotation:30,purchase_order:47,,,,,
event:726,Create_Invoice_Receipt,2022-05-06T20:55:00,,,,,goods_receipt:43,invoice_receipt:37,
event:727,Execute_Payment,2022-05-06T21:10:00,,purchase_order:21,,,goods_receipt:17,invoice_receipt:14,payment:9
event:728,Create_Purchase_Order,2022-05-06T21:19:00,quotation:34,purchase_order:41,,,,,
event:729,Approve_Purchase_Requisition,2022-05-06T22:57:00,,,"material:91,material:90",purchase_requisition:38:pr_trigger_38,,,
event:730,Execute_Payment,2022-05-07T02:37:00,,"purchase_order:27,purchase_order:26",,,"goods_receipt:29,goods_receipt:28,goods_receipt:27",invoice_receipt:27,payment:13
event:731,Create_Request_for_Quotation,2022-05-07T07:02:00,quotation:33,,,purchase_requisition:37:pr_trigger_37,,,
event:732,Approve_Purchase_Order,2022-05-07T07:22:00,quotation:30,purchase_order:46,,,,,
event:733,Create_Purchase_Order,2022-05-07T07:38:00,quotation:25,purchase_order:51,,,,,
event:734,Approve_Purchase_Order,2022-05-07T12:36:00,quotation:34,purchase_order:42,,,,,
event:735,Create_Goods_Receipt,2022-05-07T13:00:00,,purchase_order:31,,,goods_receipt:41,,
event:736,Execute_Payment,2022-05-07T15:39:00,,purchase_order:16,,,"goods_receipt:16,goods_receipt:15",invoice_receipt:19,payment:11
event:737,Create_Goods_Receipt,2022-05-07T16:42:00,,purchase_order:32,,,goods_receipt:39,,
event:738,Approve_Purchase_Order,2022-05-07T20:53:00,quotation:23,purchase_order:44,,,,,
event:739,Create_Invoice_Receipt,2022-05-07T21:42:00,,,,,goods_receipt:19,invoice_receipt:32,
event:740,Create_Goods_Receipt,2022-05-08T00:17:00,,purchase_order:23,,,goods_receipt:33,,
event:741,Approve_Purchase_Order,2022-05-08T02:09:00,quotation:19,purchase_order:29,,,,,
event:742,Create_Goods_Receipt,2022-05-08T04:16:00,,purchase_order:32,,,goods_receipt:40,,
event:743,Create_Request_for_Quotation,2022-05-08T04:32:00,quotation:29,,,purchase_requisition:31:pr_trigger_31,,,
event:744,Approve_Purchase_Order,2022-05-08T09:38:00,quotation:15,purchase_order:35,,,,,
event:745,Create_Request_for_Quotation,2022-05-08T10:12:00,quotation:26,,,purchase_requisition:27:pr_trigger_27,,,
event:746,Create_Goods_Receipt,2022-05-08T10:58:00,,purchase_order:25,,,goods_receipt:42,,
event:747,Create_Goods_Receipt,2022-05-08T11:23:00,,purchase_order:37,,,goods_receipt:35,,
event:748,Approve_Purchase_Order,2022-05-08T14:34:00,quotation:31,purchase_order:40,,,,,
event:749,Create_Request_for_Quotation,2022-05-08T17:21:00,quotation:28,,,purchase_requisition:28:pr_trigger_28,,,
event:750,Create_Goods_Receipt,2022-05-08T23:35:00,,purchase_order:31,,,goods_receipt:39,,
event:751,Create_Purchase_Order,2022-05-09T01:16:00,quotation:32,purchase_order:50,,,,,
event:794,Perform_Two-Way_Match,2022-05-09T07:10:00,,,,,goods_receipt:43,invoice_receipt:37,
event:795,Perform_Two-Way_Match,2022-05-09T07:10:00,,,,,goods_receipt:19,invoice_receipt:32,
event:797,Create_Goods_Receipt,2022-05-09T08:02:00,,purchase_order:36,,,goods_receipt:48,,
event:799,Create_Purchase_Requisition,2022-05-09T10:19:00,,,"material:98,material:99,material:100,material:101",purchase_requisition:42:pr_trigger_42,,,
event:801,Create_Purchase_Requisition,2022-05-09T10:59:00,,,"material:103,material:102,material:104",purchase_requisition:43:pr_trigger_43,,,
event:803,Delegate_Purchase_Requisition_Approval,2022-05-09T11:13:00,,,"material:103,material:102,material:104",purchase_requisition:43:pr_trigger_43,,,
event:805,Create_Purchase_Order,2022-05-09T12:32:00,quotation:29,purchase_order:57,,,,,
event:807,Create_Purchase_Order,2022-05-09T12:38:00,quotation:35,purchase_order:52,,,,,
event:809,Create_Goods_Receipt,2022-05-09T13:54:00,,purchase_order:36,,,goods_receipt:50,,
event:810,Create_Purchase_Order,2022-05-09T17:58:00,quotation:26,purchase_order:59,,,,,
event:811,Create_Goods_Receipt,2022-05-09T18:28:00,,purchase_order:29,,,goods_receipt:47,,
event:812,Create_Invoice_Receipt,2022-05-09T19:15:00,,,,,goods_receipt:35,invoice_receipt:43,
event:813,Create_Request_for_Quotation,2022-05-09T19:24:00,quotation:36,,,purchase_requisition:35:pr_trigger_35,,,
event:814,Approve_Purchase_Order,2022-05-09T19:40:00,quotation:25,purchase_order:51,,,,,
event:815,Create_Purchase_Order,2022-05-09T21:02:00,quotation:29,purchase_order:56,,,,,
event:816,Create_Invoice_Receipt,2022-05-09T21:51:00,,,,,goods_receipt:39,invoice_receipt:42,
event:817,Create_Invoice_Receipt,2022-05-09T23:01:00,,,,,goods_receipt:40,invoice_receipt:42,
event:818,Create_Goods_Receipt,2022-05-09T23:02:00,,purchase_order:28,,,goods_receipt:47,,
event:819,Execute_Payment,2022-05-09T23:47:00,,purchase_order:10,,,"goods_receipt:9,goods_receipt:10",invoice_receipt:17,payment:10
event:820,Create_Invoice_Receipt,2022-05-09T23:54:00,,,,,goods_receipt:36,invoice_receipt:35,
event:821,Create_Invoice_Receipt,2022-05-10T04:12:00,,,,,goods_receipt:41,invoice_receipt:42,
event:822,Create_Purchase_Order,2022-05-10T05:01:00,quotation:29,purchase_order:55,,,,,
event:837,Perform_Two-Way_Match,2022-05-10T07:10:00,,,,,goods_receipt:36,invoice_receipt:35,
event:836,Perform_Two-Way_Match,2022-05-10T07:10:00,,,,,goods_receipt:40,invoice_receipt:42,
event:835,Perform_Two-Way_Match,2022-05-10T07:10:00,,,,,goods_receipt:39,invoice_receipt:42,
event:834,Perform_Two-Way_Match,2022-05-10T07:10:00,,,,,goods_receipt:35,invoice_receipt:43,
event:838,Perform_Two-Way_Match,2022-05-10T07:10:00,,,,,goods_receipt:41,invoice_receipt:42,
event:843,Create_Purchase_Order,2022-05-10T09:44:00,quotation:36,purchase_order:62,,,,,
event:845,Approve_Purchase_Order,2022-05-10T11:28:00,quotation:37,purchase_order:49,,,,,
event:848,Approve_Purchase_Order,2022-05-10T14:09:00,quotation:26,purchase_order:59,,,,,
event:850,Create_Purchase_Order,2022-05-10T14:26:00,quotation:36,purchase_order:61,,,,,
event:852,Create_Purchase_Requisition,2022-05-10T15:50:00,,,"material:107,material:106",purchase_requisition:45:pr_trigger_45,,,
event:853,Create_Goods_Receipt,2022-05-10T17:18:00,,purchase_order:40,,,goods_receipt:51,,
event:854,Create_Purchase_Order,2022-05-10T17:30:00,quotation:28,purchase_order:60,,,,,
event:855,Create_Goods_Receipt,2022-05-10T18:01:00,,purchase_order:38,,,goods_receipt:36,,
event:856,Approve_Purchase_Requisition,2022-05-10T18:35:00,,,"material:93,material:94",purchase_requisition:40:pr_trigger_40,,,
event:857,Create_Purchase_Order,2022-05-10T18:36:00,quotation:29,purchase_order:58,,,,,
event:858,Create_Goods_Receipt,2022-05-10T18:58:00,,purchase_order:28,,,goods_receipt:46,,
event:859,Execute_Payment,2022-05-10T19:28:00,,purchase_order:30,,,"goods_receipt:30,goods_receipt:32,goods_receipt:31",invoice_receipt:30,payment:14
event:860,Approve_Purchase_Order,2022-05-10T19:35:00,quotation:30,purchase_order:47,,,,,
event:861,Create_Goods_Receipt,2022-05-10T19:42:00,,purchase_order:44,,,goods_receipt:45,,
event:862,Create_Goods_Receipt,2022-05-10T21:06:00,,purchase_order:34,,,goods_receipt:50,,
event:863,Create_Goods_Receipt,2022-05-10T22:22:00,,purchase_order:33,,,goods_receipt:40,,
event:864,Create_Goods_Receipt,2022-05-10T23:28:00,,purchase_order:49,,,goods_receipt:53,,
event:865,Execute_Payment,2022-05-11T00:13:00,,"purchase_order:22,purchase_order:23",,,"goods_receipt:34,goods_receipt:33",invoice_receipt:39,payment:16
event:866,Approve_Purchase_Order,2022-05-11T04:06:00,quotation:29,purchase_order:55,,,,,
event:867,Create_Invoice_Receipt,2022-05-11T04:47:00,,,,,goods_receipt:42,invoice_receipt:37,
event:876,Create_Purchase_Order,2022-05-11T07:07:00,quotation:33,purchase_order:54,,,,,
event:878,Perform_Two-Way_Match,2022-05-11T07:10:00,,,,,goods_receipt:42,invoice_receipt:37,
event:880,Create_Request_for_Quotation,2022-05-11T08:01:00,quotation:41,,,purchase_requisition:44:pr_trigger_44,,,
event:882,Create_Goods_Receipt,2022-05-11T08:14:00,,purchase_order:32,,,goods_receipt:41,,
event:883,Create_Purchase_Order,2022-05-11T11:47:00,quotation:33,purchase_order:53,,,,,
event:885,Create_Goods_Receipt,2022-05-11T12:42:00,,purchase_order:34,,,goods_receipt:49,,
event:886,Create_Invoice_Receipt,2022-05-11T16:08:00,,,,,goods_receipt:46,invoice_receipt:46,
event:887,Create_Invoice_Receipt,2022-05-11T18:50:00,,,,,goods_receipt:47,invoice_receipt:46,
event:888,Create_Goods_Receipt,2022-05-11T19:42:00,,purchase_order:34,,,goods_receipt:48,,
event:889,Create_Goods_Receipt,2022-05-11T20:13:00,,purchase_order:35,,,goods_receipt:49,,
event:890,Approve_Purchase_Order,2022-05-11T22:16:00,quotation:34,purchase_order:41,,,,,
event:891,Approve_Purchase_Order,2022-05-11T23:25:00,quotation:29,purchase_order:56,,,,,
event:892,Approve_Purchase_Order,2022-05-11T23:37:00,quotation:36,purchase_order:61,,,,,
event:893,Approve_Purchase_Order,2022-05-12T02:38:00,quotation:30,purchase_order:48,,,,,
event:894,Create_Purchase_Order,2022-05-12T03:25:00,quotation:41,purchase_order:63,,,,,
event:895,Create_Request_for_Quotation,2022-05-12T06:55:00,quotation:42,,,purchase_requisition:43:pr_trigger_43,,,
event:927,Perform_Two-Way_Match,2022-05-12T07:10:00,,,,,goods_receipt:46,invoice_receipt:46,
event:928,Perform_Two-Way_Match,2022-05-12T07:10:00,,,,,goods_receipt:47,invoice_receipt:46,
event:930,Create_Goods_Receipt,2022-05-12T07:29:00,,purchase_order:39,,,goods_receipt:38,,
event:931,Create_Goods_Receipt,2022-05-12T11:05:00,,purchase_order:44,,,goods_receipt:44,,
event:934,Execute_Payment,2022-05-12T11:51:00,,"purchase_order:29,purchase_order:28",,,"goods_receipt:47,goods_receipt:46",invoice_receipt:46,payment:22
event:935,Create_Purchase_Order,2022-05-12T12:34:00,quotation:42,purchase_order:64,,,,,
event:937,Approve_Purchase_Order,2022-05-12T14:26:00,quotation:36,purchase_order:62,,,,,
event:942,Create_Goods_Receipt,2022-05-12T14:34:00,,purchase_order:48,,,goods_receipt:62,,
event:943,Create_Goods_Receipt,2022-05-12T15:53:00,,purchase_order:45,,,goods_receipt:61,,
event:944,Create_Invoice_Receipt,2022-05-12T17:31:00,,,,,goods_receipt:50,invoice_receipt:49,
