id,Net_Price_EKPO_NETPR,Quantity_EKPO_MENGE,Delivery_Date_EKPO_BEDAT,Plant_EKPO_WERKS,Material_EKPO_MATNR,Storage_Location_EKPO_LGORT
material:1045,750,99,2023-10-24T09:30:18.353553,2000,PEDAL_STRAP,0004
material:87,300,30,2023-10-29T09:30:10.715388,1000,BIKE_FORK,0004
material:1572,650,35,2023-10-03T09:30:23.153364,5000,LOCK,0005
material:812,600,40,2023-11-01T09:30:16.127843,2000,JACKET_L,0002
material:1359,950,59,2023-11-01T09:30:21.222254,4000,RIM_TAPE,0002
material:1325,1050,85,2023-10-17T09:30:20.680788,1000,NIPPLE,0004
material:1658,250,11,2023-10-13T09:30:24.203557,1000,BIKE_HANDLE,0003
material:1160,750,36,2023-10-05T09:30:19.201565,5000,LIGHT_REAR,0001
material:743,1250,22,2023-10-03T09:30:15.662629,2000,CASSETTE,0003
material:321,800,6,2023-10-13T09:30:12.479306,3000,LIGHT_FRONT,0004
material:2208,1500,18,2023-10-09T09:30:30.671947,1000,CABLE,0001
material:562,800,77,2023-11-01T09:30:14.349767,4000,WATER_BOTTLE,0001
material:1907,1500,34,2023-10-18T09:30:26.823350,4000,PEDAL,0002
material:373,1500,74,2023-10-05T09:30:12.849898,1000,CABLE,0001
material:234,600,47,2023-10-23T09:30:11.675346,4000,JACKET_L,0005
material:1845,1100,63,2023-11-01T09:30:26.222001,4000,TUBE_26,0005
material:1679,1050,12,2023-10-18T09:30:24.354236,2000,NIPPLE,0002
material:899,1400,46,2023-10-12T09:30:16.863653,5000,DERAILLEUR,0002
material:1606,1350,78,2023-10-28T09:30:23.539127,2000,SHIFT_LEVER,0004
material:135,900,11,2023-10-18T09:30:11.083687,5000,MIRROR,0001
material:2070,350,76,2023-10-20T09:30:28.898577,2000,PANTS_S,0004
material:1364,450,4,2023-10-14T09:30:21.258540,5000,JACKET_M,0003
material:1529,500,96,2023-10-11T09:30:22.650968,3000,HELMET_L,0003
material:21,950,22,2023-10-14T09:30:10.278748,2000,HUB_BEARING,0003
material:875,1050,75,2023-11-01T09:30:16.764605,5000,TUBE_28,0001
material:2291,1050,40,2023-10-21T09:30:31.722733,4000,TUBE_28,0001
material:896,300,4,2023-10-26T09:30:16.861783,2000,BIKE_FORK,0003
material:326,1050,69,2023-10-05T09:30:12.487870,5000,NIPPLE,0001
material:964,100,20,2023-10-09T09:30:17.642917,1000,BIKE_FRAME,0002
material:1454,400,40,2023-10-17T09:30:22.048767,2000,HELMET_S,0002
material:1503,1300,80,2023-10-09T09:30:22.392632,3000,CHAINRING,0003
material:1928,950,88,2023-10-18T09:30:26.995025,5000,RIM_TAPE,0002
material:803,150,38,2023-10-14T09:30:16.110967,2000,BIKE_SEAT,0005
material:1763,250,1,2023-10-05T09:30:25.182040,2000,BIKE_RIM,0005
material:331,1350,84,2023-10-26T09:30:12.542411,4000,BOTTOM_BRACKET,0003
material:1812,200,65,2023-10-03T09:30:25.864161,1000,BIKE_WHEEL,0005
material:1715,950,78,2023-10-29T09:30:24.736419,3000,HUB_BEARING,0005
material:1967,1300,28,2023-10-14T09:30:27.363749,5000,CHAINRING,0002
material:1127,250,17,2023-10-10T09:30:19.006365,5000,BIKE_RIM,0001
material:1288,1250,49,2023-10-19T09:30:20.320062,5000,CASSETTE,0001
material:153,1400,27,2023-10-14T09:30:11.205366,4000,DERAILLEUR,0004
material:210,1250,14,2023-10-13T09:30:11.569884,2000,BRAKE_LEVER,0003
material:1446,300,52,2023-10-11T09:30:21.982590,1000,BIKE_PEDAL,0005
material:425,300,31,2023-10-27T09:30:13.122806,5000,BIKE_PEDAL,0002
material:976,600,31,2023-10-31T09:30:17.751064,1000,GLOVES_M,0002
material:1778,750,25,2023-10-28T09:30:25.335587,1000,PEDAL_STRAP,0002
material:186,1250,73,2023-10-06T09:30:11.387044,5000,CHAIN,0001
material:1041,1250,11,2023-10-09T09:30:18.293956,3000,CHAIN,0005
material:400,650,6,2023-10-09T09:30:12.997534,1000,BOTTLE_CAGE,0005
material:676,1500,3,2023-10-08T09:30:15.306769,1000,CABLE,0001
material:138,950,92,2023-10-08T09:30:11.087039,5000,HUB_BEARING,0003
material:1818,1100,8,2023-10-26T09:30:25.981989,1000,SPOKE,0005
material:1390,750,9,2023-10-27T09:30:21.548296,3000,PEDAL_STRAP,0001
material:1588,950,55,2023-10-04T09:30:23.251070,5000,HUB_BEARING,0001
material:1027,900,89,2023-10-20T09:30:18.146776,1000,MIRROR,0003
material:132,650,11,2023-10-25T09:30:11.030992,4000,LOCK,0005
material:2131,350,39,2023-10-27T09:30:29.610574,5000,PANTS_S,0004
material:1636,900,25,2023-11-01T09:30:24.058878,3000,MIRROR,0001
material:182,350,1,2023-10-30T09:30:11.371008,1000,PANTS_S,0004
material:824,200,99,2023-10-29T09:30:16.163136,4000,BIKE_SPOKE,0003
material:1651,1200,8,2023-10-09T09:30:24.168856,4000,VALVE,0002
material:1738,500,46,2023-10-31T09:30:24.950358,3000,HELMET_L,0005
material:845,1050,47,2023-10-17T09:30:16.421625,1000,TUBE_28,0002
material:686,200,15,2023-10-25T09:30:15.373984,1000,BIKE_WHEEL,0005
material:1354,650,32,2023-10-27T09:30:21.220610,3000,LOCK,0004
material:336,1200,48,2023-10-28T09:30:12.555777,4000,WHEEL_HUB,0001
material:238,1500,86,2023-10-23T09:30:11.730231,5000,PEDAL,0004
material:2125,1400,89,2023-10-16T09:30:29.499512,1000,CRANKSET,0002
material:1640,950,31,2023-10-05T09:30:24.094040,2000,HUB_BEARING,0001
material:473,150,61,2023-10-21T09:30:13.597652,4000,BIKE_SEAT,0002
material:847,650,52,2023-10-22T09:30:16.424936,1000,SPEEDOMETER,0003
material:143,350,90,2023-10-03T09:30:11.123334,2000,PANTS_S,0001
material:1195,650,19,2023-10-11T09:30:19.631922,4000,LOCK,0004
material:1903,300,57,2023-10-30T09:30:26.809158,2000,BIKE_PEDAL,0005
material:1164,700,68,2023-10-30T09:30:19.231334,4000,PUMP,0005
material:1210,650,37,2023-10-08T09:30:19.736804,2000,BOTTLE_CAGE,0004
material:1184,1300,9,2023-10-10T09:30:19.531698,4000,CHAINRING,0001
material:989,300,45,2023-10-28T09:30:17.885649,1000,BIKE_PEDAL,0004
material:1777,900,29,2023-10-17T09:30:25.335583,2000,MIRROR,0004
material:622,200,30,2023-11-01T09:30:14.928610,1000,BIKE_CHAIN,0004
material:1846,1100,43,2023-10-08T09:30:26.222004,3000,SPOKE,0005
material:2215,650,33,2023-10-03T09:30:30.755666,4000,LOCK,0004
material:910,600,4,2023-10-10T09:30:17.049635,1000,JACKET_L,0005
material:2037,900,32,2023-10-28T09:30:28.443857,4000,BIKE_BELL,0002
material:1212,1250,51,2023-10-13T09:30:19.751799,3000,CHAIN,0005
material:579,950,31,2023-10-19T09:30:14.600505,4000,RIM_TAPE,0005
material:960,350,34,2023-10-16T09:30:17.614314,1000,PANTS_S,0005
material:1057,200,34,2023-10-15T09:30:18.424410,5000,BIKE_SPOKE,0004
material:1274,800,23,2023-10-28T09:30:20.234885,2000,WATER_BOTTLE,0003
material:2051,1400,34,2023-10-31T09:30:28.773967,4000,CRANKSET,0001
material:244,450,29,2023-10-05T09:30:11.852847,5000,GLOVES_S,0001
material:1308,950,31,2023-10-12T09:30:20.407560,5000,RIM_TAPE,0002
material:1492,450,55,2023-10-11T09:30:22.332105,4000,JACKET_M,0005
material:246,1100,100,2023-10-05T09:30:11.855269,2000,SPOKE,0003
material:1249,1000,11,2023-10-15T09:30:19.939146,1000,TIRE_26,0003
material:224,500,21,2023-10-17T09:30:11.618987,2000,HELMET_L,0004
material:2114,650,47,2023-10-24T09:30:29.162321,4000,BOTTLE_CAGE,0005
material:1633,200,61,2023-10-04T09:30:24.048417,2000,BIKE_WHEEL,0002
material:684,650,9,2023-10-17T09:30:15.370463,3000,LOCK,0002
material:1962,750,31,2023-10-21T09:30:27.329884,3000,PEDAL_STRAP,0004
material:1075,1350,30,2023-10-03T09:30:18.571835,3000,BOTTOM_BRACKET,0005
material:1304,650,5,2023-10-05T09:30:20.401028,3000,LOCK,0002
material:1362,900,59,2023-10-10T09:30:21.223423,3000,MIRROR,0003
material:2160,1200,87,2023-10-08T09:30:30.283069,2000,VALVE,0001
material:2155,300,6,2023-10-29T09:30:30.271878,1000,BIKE_FORK,0003
material:514,1050,48,2023-10-20T09:30:13.965199,3000,TUBE_28,0005
material:2082,1100,31,2023-10-07T09:30:28.952901,3000,SPOKE,0001
material:1659,250,92,2023-10-28T09:30:24.203561,3000,BIKE_RIM,0003
material:1177,150,81,2023-10-23T09:30:19.366023,2000,BIKE_BRAKE,0005
material:726,750,15,2023-10-04T09:30:15.605022,2000,LIGHT_REAR,0001
material:457,950,38,2023-10-07T09:30:13.395480,1000,TIRE_28,0003
material:454,1050,85,2023-10-11T09:30:13.393832,4000,NIPPLE,0002
material:1262,1500,84,2023-10-24T09:30:20.059149,2000,PEDAL,0004
material:558,950,99,2023-10-06T09:30:14.309466,5000,TIRE_28,0005
material:2150,250,78,2023-10-14T09:30:30.060885,2000,BIKE_RIM,0002
material:40,800,43,2023-10-07T09:30:10.384780,5000,WATER_BOTTLE,0004
material:1595,450,67,2023-10-20T09:30:23.360243,3000,GLOVES_S,0001
material:2231,800,78,2023-10-06T09:30:30.920810,4000,LIGHT_FRONT,0001
material:2088,300,89,2023-10-15T09:30:28.969914,5000,BIKE_FORK,0004
material:1805,250,23,2023-10-26T09:30:25.791753,5000,BIKE_RIM,0001
material:2142,1250,91,2023-10-26T09:30:29.952981,2000,BRAKE_LEVER,0004
material:255,1500,94,2023-10-14T09:30:11.919690,4000,CABLE,0004
material:1389,1050,55,2023-10-09T09:30:21.532225,2000,TUBE_28,0001
material:1519,800,94,2023-10-03T09:30:22.537540,4000,LIGHT_FRONT,0004
material:1270,350,3,2023-10-31T09:30:20.222898,1000,HELMET_M,0005
material:64,400,65,2023-10-09T09:30:10.525434,4000,HELMET_S,0005
material:1204,900,91,2023-10-24T09:30:19.725112,2000,MIRROR,0001
material:63,600,9,2023-10-13T09:30:10.525428,5000,JACKET_L,0002
material:383,250,87,2023-10-05T09:30:12.909089,5000,BIKE_HANDLE,0004
material:175,1050,73,2023-10-26T09:30:11.299140,4000,TUBE_28,0002
material:1853,350,48,2023-10-11T09:30:26.240893,3000,PANTS_S,0001
material:56,1200,54,2023-10-04T09:30:10.498173,2000,WHEEL_HUB,0002
material:222,450,31,2023-10-05T09:30:11.618978,5000,GLOVES_S,0001
material:605,1250,1,2023-10-22T09:30:14.832519,2000,CHAIN,0002
material:245,400,53,2023-10-09T09:30:11.852856,3000,HELMET_S,0005
material:392,750,28,2023-10-04T09:30:12.983693,3000,PEDAL_STRAP,0003
material:2207,1250,67,2023-10-28T09:30:30.667480,1000,BRAKE_LEVER,0002
material:721,1250,28,2023-10-19T09:30:15.576721,2000,CHAIN,0003
material:1449,500,81,2023-10-11T09:30:22.012923,1000,HELMET_L,0001
material:452,1250,84,2023-10-25T09:30:13.386242,5000,CHAIN,0001
material:1884,1400,68,2023-10-13T09:30:26.550934,2000,CRANKSET,0001
material:1036,300,9,2023-10-03T09:30:18.215175,4000,BIKE_FORK,0005
material:2030,450,90,2023-10-21T09:30:28.300128,3000,GLOVES_S,0005
material:654,1300,94,2023-10-10T09:30:15.148249,2000,CHAINRING,0002
material:959,450,6,2023-10-16T09:30:17.614310,1000,GLOVES_S,0003
material:1058,300,4,2023-10-11T09:30:18.424414,2000,BIKE_FORK,0001
material:1807,1400,31,2023-10-17T09:30:25.830880,4000,CRANKSET,0005
material:0,700,46,2023-10-24T09:30:10.235452,5000,PUMP,0001
material:1440,1350,43,2023-10-04T09:30:21.919734,1000,BOTTOM_BRACKET,0001
material:134,900,92,2023-10-30T09:30:11.054800,5000,BIKE_BELL,0001
material:432,250,36,2023-10-21T09:30:13.132896,4000,BIKE_HANDLE,0003
material:1769,600,67,2023-10-03T09:30:25.261396,4000,GLOVES_M,0005
material:1427,1500,14,2023-10-24T09:30:21.827267,1000,PEDAL,0002
material:498,750,68,2023-11-01T09:30:13.908515,3000,LIGHT_REAR,0003
material:1382,600,78,2023-10-07T09:30:21.476954,5000,JACKET_L,0003
material:1300,200,14,2023-10-23T09:30:20.372996,4000,BIKE_SPOKE,0004
material:1509,1400,10,2023-10-31T09:30:22.395436,4000,CRANKSET,0002
material:38,950,40,2023-10-14T09:30:10.380432,1000,RIM_TAPE,0005
material:1814,1350,89,2023-10-07T09:30:25.877548,3000,BOTTOM_BRACKET,0004
material:645,1100,62,2023-10-29T09:30:15.061847,3000,SPOKE,0001
material:93,350,38,2023-10-16T09:30:10.837382,3000,PANTS_S,0004
material:1543,1400,41,2023-10-27T09:30:22.754613,5000,DERAILLEUR,0004
material:974,450,26,2023-10-18T09:30:17.751049,4000,JACKET_M,0001
material:1269,600,66,2023-10-04T09:30:20.222888,3000,GLOVES_M,0003
material:2097,250,9,2023-10-11T09:30:29.029901,4000,BIKE_RIM,0002
material:560,700,58,2023-10-15T09:30:14.349747,2000,PUMP,0003
material:1336,100,49,2023-10-22T09:30:20.927347,1000,BIKE_FRAME,0002
material:173,950,15,2023-10-07T09:30:11.299124,2000,HUB_BEARING,0001
material:1545,450,50,2023-10-04T09:30:22.759836,5000,JACKET_M,0005
material:1580,650,9,2023-10-24T09:30:23.157430,2000,LOCK,0004
material:393,900,98,2023-10-27T09:30:12.983702,1000,BIKE_BELL,0003
material:1756,500,51,2023-10-16T09:30:25.146097,1000,HELMET_L,0004
material:1513,1250,31,2023-10-08T09:30:22.396484,1000,BRAKE_LEVER,0003
material:1132,1200,83,2023-10-26T09:30:19.052256,3000,VALVE,0004
material:1820,450,85,2023-10-12T09:30:25.985004,4000,GLOVES_S,0005
material:1638,800,82,2023-10-30T09:30:24.058895,4000,LIGHT_FRONT,0002
material:706,350,45,2023-10-11T09:30:15.511092,3000,GLOVES_L,0005
material:1698,600,21,2023-10-17T09:30:24.470568,2000,GLOVES_M,0004
material:1247,1200,68,2023-10-09T09:30:19.939129,1000,WHEEL_HUB,0002
material:61,250,8,2023-10-23T09:30:10.520956,3000,BIKE_HANDLE,0001
material:1129,1000,10,2023-10-04T09:30:19.052237,4000,TIRE_26,0001
material:954,1350,29,2023-10-20T09:30:17.540443,4000,BOTTOM_BRACKET,0001
material:1914,1250,66,2023-10-26T09:30:26.871961,4000,CASSETTE,0005
material:1310,1400,97,2023-10-03T09:30:20.410134,1000,DERAILLEUR,0003
material:797,200,71,2023-10-29T09:30:16.075417,1000,BIKE_CHAIN,0002
material:791,300,17,2023-10-03T09:30:16.072937,4000,BIKE_PEDAL,0002
material:949,1200,82,2023-10-21T09:30:17.529391,1000,VALVE,0005
material:279,1500,95,2023-10-17T09:30:12.107608,2000,CABLE,0002
material:478,900,97,2023-10-03T09:30:13.639612,5000,MIRROR,0004
material:1787,600,21,2023-10-25T09:30:25.625588,2000,GLOVES_M,0004
material:596,500,35,2023-10-03T09:30:14.744076,4000,HELMET_L,0003
material:1236,950,1,2023-10-06T09:30:19.864667,5000,HUB_BEARING,0004
material:559,1100,87,2023-11-01T09:30:14.309475,1000,TUBE_26,0002
material:1589,1100,41,2023-10-20T09:30:23.251074,4000,TUBE_26,0003
material:2273,600,3,2023-10-07T09:30:31.475291,5000,GLOVES_M,0002
material:799,150,58,2023-10-26T09:30:16.075425,1000,BIKE_BRAKE,0004
material:1092,1000,59,2023-10-29T09:30:18.666847,3000,TIRE_26,0001
material:1123,650,50,2023-10-17T09:30:18.998063,1000,LOCK,0004
material:2090,1250,33,2023-10-11T09:30:28.972166,3000,CASSETTE,0004
material:328,950,87,2023-10-23T09:30:12.487882,3000,RIM_TAPE,0002
material:745,1300,85,2023-10-13T09:30:15.662637,2000,CHAINRING,0001
material:185,1400,56,2023-10-14T09:30:11.387040,4000,DERAILLEUR,0003
material:1025,750,90,2023-10-06T09:30:18.146756,5000,PEDAL_STRAP,0001
material:1406,1350,90,2023-10-06T09:30:21.570199,5000,SHIFT_LEVER,0005
material:2132,500,21,2023-10-15T09:30:29.610583,5000,JACKET_S,0003
material:205,950,90,2023-10-18T09:30:11.557840,3000,RIM_TAPE,0003
material:527,350,93,2023-10-13T09:30:13.974661,5000,GLOVES_L,0002
material:1306,900,81,2023-10-04T09:30:20.401037,2000,MIRROR,0001
material:1669,1100,96,2023-10-15T09:30:24.260837,4000,TUBE_26,0003
material:1847,950,17,2023-10-16T09:30:26.233311,4000,HUB_BEARING,0004
material:201,500,2,2023-10-22T09:30:11.551971,4000,JACKET_S,0003
material:1506,1250,29,2023-10-24T09:30:22.395421,5000,CHAIN,0001
material:703,500,38,2023-10-27T09:30:15.502592,5000,JACKET_S,0002
material:508,350,68,2023-10-10T09:30:13.921416,3000,PANTS_S,0005
material:73,1200,70,2023-10-13T09:30:10.649258,5000,VALVE,0002
material:2171,1300,48,2023-10-07T09:30:30.374858,5000,CHAINRING,0002
material:1491,1250,25,2023-10-03T09:30:22.323146,5000,CASSETTE,0001
material:523,300,100,2023-10-29T09:30:13.974307,2000,BIKE_PEDAL,0004
material:299,400,52,2023-10-08T09:30:12.236747,5000,HELMET_S,0005
material:196,950,80,2023-10-08T09:30:11.530895,5000,TIRE_28,0004
material:1047,650,67,2023-10-16T09:30:18.355472,3000,LOCK,0004
material:447,200,23,2023-10-27T09:30:13.270282,2000,BIKE_CHAIN,0002
material:81,1050,93,2023-10-24T09:30:10.687795,2000,NIPPLE,0001
material:2221,200,18,2023-10-26T09:30:30.779345,3000,BIKE_CHAIN,0003
material:1285,600,20,2023-10-28T09:30:20.277864,1000,GLOVES_M,0002
material:86,300,32,2023-10-09T09:30:10.712327,5000,BIKE_FORK,0005
material:699,650,40,2023-10-18T09:30:15.500828,4000,LOCK,0001
material:1671,1500,7,2023-10-19T09:30:24.338394,5000,CABLE,0004
material:1969,200,42,2023-10-06T09:30:27.413288,5000,BIKE_SPOKE,0002
material:249,950,17,2023-10-11T09:30:11.855419,4000,TIRE_28,0005
material:1917,100,85,2023-11-01T09:30:26.931700,2000,BIKE_FRAME,0003
material:2101,500,35,2023-11-01T09:30:29.042454,1000,HELMET_L,0002
material:697,350,86,2023-10-08T09:30:15.500058,5000,HELMET_M,0004
material:931,200,39,2023-10-30T09:30:17.424083,1000,BIKE_WHEEL,0001
material:2021,750,51,2023-10-11T09:30:27.930851,4000,LIGHT_REAR,0002
material:2247,1050,74,2023-10-05T09:30:31.086336,4000,TUBE_28,0002
material:1921,1000,92,2023-10-31T09:30:26.936255,1000,TIRE_26,0005
material:1161,350,71,2023-10-10T09:30:19.202700,2000,GLOVES_L,0003
material:191,1500,87,2023-10-18T09:30:11.530226,4000,PEDAL,0002
material:958,450,38,2023-10-03T09:30:17.614297,1000,JACKET_M,0001
material:932,1500,32,2023-10-11T09:30:17.425421,2000,CABLE,0005
material:521,1500,49,2023-10-24T09:30:13.973498,2000,CABLE,0004
material:1510,1300,31,2023-10-20T09:30:22.396465,5000,CHAINRING,0003
material:1004,350,83,2023-10-10T09:30:17.929266,1000,PANTS_S,0001
material:1518,1300,56,2023-10-16T09:30:22.474553,4000,CHAINRING,0003
material:765,950,96,2023-11-01T09:30:15.833819,1000,TIRE_28,0004
material:1548,1350,39,2023-10-22T09:30:22.848272,4000,SHIFT_LEVER,0001
material:897,1250,66,2023-11-01T09:30:16.863638,1000,BRAKE_LEVER,0003
material:1942,1100,96,2023-10-30T09:30:27.164316,5000,TUBE_26,0002
material:1975,1000,55,2023-10-14T09:30:27.534739,4000,TIRE_26,0005
material:513,1050,77,2023-10-16T09:30:13.965187,5000,NIPPLE,0005
material:1122,750,20,2023-10-04T09:30:18.998052,4000,PEDAL_STRAP,0004
material:9,1500,79,2023-10-31T09:30:10.244004,5000,PEDAL,0003
material:34,1000,94,2023-10-31T09:30:10.305447,3000,TIRE_26,0002
material:1547,1100,30,2023-10-07T09:30:22.821651,4000,TUBE_26,0001
material:1200,350,57,2023-10-29T09:30:19.700480,5000,GLOVES_L,0001
material:2241,1500,28,2023-10-03T09:30:31.072374,4000,CABLE,0004
material:1728,1500,77,2023-10-22T09:30:24.896589,3000,PEDAL,0005
material:1613,450,23,2023-10-14T09:30:23.561819,3000,JACKET_M,0005
material:837,1400,45,2023-10-20T09:30:16.259709,5000,DERAILLEUR,0003
material:275,1300,41,2023-10-11T09:30:12.087300,1000,CHAINRING,0001
material:351,900,4,2023-10-19T09:30:12.618324,2000,MIRROR,0005
material:1544,1500,30,2023-10-22T09:30:22.754617,4000,PEDAL,0003
material:2026,1200,94,2023-10-13T09:30:28.017548,4000,WHEEL_HUB,0002
material:100,1350,8,2023-10-04T09:30:10.861797,2000,SHIFT_LEVER,0002
material:1695,200,84,2023-10-25T09:30:24.461086,3000,BIKE_CHAIN,0005
material:198,600,98,2023-10-29T09:30:11.543500,5000,JACKET_L,0001
material:509,450,76,2023-10-03T09:30:13.924778,4000,JACKET_M,0002
material:2264,750,66,2023-10-14T09:30:31.292291,1000,LIGHT_REAR,0004
material:1913,1250,32,2023-10-08T09:30:26.871955,3000,CHAIN,0001
material:1248,1050,83,2023-10-14T09:30:19.939141,3000,TUBE_28,0001
material:1217,800,84,2023-10-06T09:30:19.766805,3000,WATER_BOTTLE,0002
material:1795,300,89,2023-10-31T09:30:25.695155,4000,BIKE_FORK,0005
material:1823,800,14,2023-10-20T09:30:26.061192,3000,WATER_BOTTLE,0003
material:2225,350,25,2023-10-30T09:30:30.779916,4000,HELMET_M,0003
material:844,1200,37,2023-10-19T09:30:16.421615,3000,WHEEL_HUB,0001
material:1240,700,28,2023-10-25T09:30:19.875870,3000,PUMP,0004
material:1276,900,63,2023-10-26T09:30:20.234917,5000,MIRROR,0004
material:2001,1400,20,2023-10-14T09:30:27.821766,2000,DERAILLEUR,0005
material:967,600,77,2023-10-14T09:30:17.649937,5000,GLOVES_M,0002
material:1342,900,11,2023-10-21T09:30:20.987073,2000,BIKE_BELL,0005
material:534,1350,9,2023-10-29T09:30:14.044586,1000,BOTTOM_BRACKET,0005
material:613,800,68,2023-10-04T09:30:14.855871,3000,LIGHT_FRONT,0002
material:479,650,90,2023-10-20T09:30:13.686948,3000,BOTTLE_CAGE,0002
material:2138,1350,25,2023-10-19T09:30:29.929487,2000,BOTTOM_BRACKET,0002
material:1193,600,19,2023-10-21T09:30:19.601792,3000,GLOVES_M,0003
material:1880,450,40,2023-10-21T09:30:26.508183,4000,GLOVES_S,0001
material:2116,1050,96,2023-10-28T09:30:29.162955,1000,NIPPLE,0002
material:1885,1400,93,2023-10-13T09:30:26.550939,5000,DERAILLEUR,0005
material:70,900,52,2023-10-08T09:30:10.547924,5000,BIKE_BELL,0001
material:542,600,64,2023-10-30T09:30:14.121425,4000,GLOVES_M,0003
material:144,650,47,2023-10-21T09:30:11.124857,5000,LOCK,0003
material:1197,700,96,2023-10-23T09:30:19.631930,1000,PUMP,0005
material:157,950,39,2023-10-03T09:30:11.206560,2000,RIM_TAPE,0003
material:2139,1500,40,2023-10-22T09:30:29.929500,3000,CABLE,0001
material:1313,1500,71,2023-10-14T09:30:20.423133,1000,CABLE,0004
material:584,800,89,2023-10-22T09:30:14.652868,5000,LIGHT_FRONT,0001
material:2014,1500,22,2023-10-03T09:30:27.848448,5000,CABLE,0002
material:1745,350,27,2023-10-21T09:30:25.011101,5000,PANTS_S,0005
material:1044,800,43,2023-10-10T09:30:18.353542,5000,WATER_BOTTLE,0004
material:1894,200,63,2023-10-24T09:30:26.678925,1000,BIKE_WHEEL,0003
material:467,650,45,2023-10-11T09:30:13.595719,5000,LOCK,0004
material:1494,450,93,2023-10-07T09:30:22.332125,4000,GLOVES_S,0003
material:1727,800,89,2023-10-05T09:30:24.841398,4000,LIGHT_FRONT,0004
material:1657,150,38,2023-10-13T09:30:24.203552,3000,BIKE_SEAT,0004
material:1267,400,21,2023-10-18T09:30:20.183867,2000,HELMET_S,0003
material:389,750,99,2023-10-30T09:30:12.961582,2000,LIGHT_REAR,0003
material:217,1100,67,2023-10-20T09:30:11.604373,3000,SPOKE,0005
material:189,500,96,2023-10-06T09:30:11.459777,2000,HELMET_L,0002
material:1137,650,73,2023-10-12T09:30:19.077940,4000,BOTTLE_CAGE,0002
material:1863,1300,33,2023-10-27T09:30:26.354075,2000,CHAINRING,0005
material:1625,1200,73,2023-10-06T09:30:23.963097,4000,WHEEL_HUB,0002
material:1652,950,34,2023-10-12T09:30:24.168860,3000,RIM_TAPE,0001
material:2141,950,15,2023-10-19T09:30:29.937260,5000,TIRE_28,0002
material:1186,1350,89,2023-10-17T09:30:19.594105,3000,BOTTOM_BRACKET,0003
material:1525,600,98,2023-10-05T09:30:22.589516,3000,JACKET_L,0004
material:1097,1050,30,2023-10-25T09:30:18.753650,4000,NIPPLE,0002
material:1616,500,31,2023-10-17T09:30:23.753702,3000,HELMET_L,0001
material:2130,300,31,2023-10-21T09:30:29.586528,1000,BIKE_PEDAL,0002
material:1517,250,60,2023-10-04T09:30:22.466507,3000,BIKE_RIM,0002
material:1859,800,20,2023-10-11T09:30:26.326347,2000,LIGHT_FRONT,0004
material:1680,1200,86,2023-10-31T09:30:24.354240,4000,VALVE,0003
material:1031,600,67,2023-10-17T09:30:18.200593,3000,GLOVES_M,0005
material:1809,1250,8,2023-10-21T09:30:25.830898,2000,BRAKE_LEVER,0005
material:1872,800,86,2023-10-13T09:30:26.380453,2000,LIGHT_FRONT,0002
material:52,350,54,2023-10-25T09:30:10.495700,2000,GLOVES_L,0005
material:754,300,72,2023-10-21T09:30:15.681882,2000,BIKE_FORK,0004
material:269,1400,7,2023-10-25T09:30:12.052470,3000,DERAILLEUR,0001
material:536,1500,36,2023-10-25T09:30:14.048593,5000,PEDAL,0005
material:395,1350,14,2023-10-06T09:30:12.994633,1000,SHIFT_LEVER,0001
material:554,1200,81,2023-10-29T09:30:14.286415,2000,VALVE,0005
material:1014,150,74,2023-10-19T09:30:17.998041,1000,BIKE_BRAKE,0003
material:1713,1200,78,2023-10-22T09:30:24.736408,1000,WHEEL_HUB,0001
material:782,1250,21,2023-10-09T09:30:15.984360,4000,CASSETTE,0004
material:808,600,2,2023-10-22T09:30:16.121203,4000,JACKET_L,0002
material:494,750,29,2023-10-15T09:30:13.867266,1000,LIGHT_REAR,0002
material:1794,150,39,2023-10-24T09:30:25.695150,1000,BIKE_BRAKE,0004
material:2209,500,46,2023-10-11T09:30:30.672501,2000,JACKET_S,0004
material:200,450,87,2023-10-17T09:30:11.551963,3000,JACKET_M,0004
material:1801,1350,35,2023-10-03T09:30:25.763630,4000,SHIFT_LEVER,0001
material:1687,600,2,2023-10-06T09:30:24.440247,1000,JACKET_L,0001
material:930,100,21,2023-10-10T09:30:17.424072,1000,BIKE_FRAME,0004
material:1590,950,30,2023-10-26T09:30:23.251079,2000,RIM_TAPE,0005
material:1536,1250,24,2023-10-20T09:30:22.654557,2000,BRAKE_LEVER,0001
material:2135,650,9,2023-10-29T09:30:29.899471,2000,BOTTLE_CAGE,0005
material:1064,350,92,2023-10-29T09:30:18.540812,2000,PANTS_S,0003
material:1104,1000,7,2023-10-10T09:30:18.872584,3000,TIRE_26,0002
material:171,500,6,2023-10-20T09:30:11.287201,4000,HELMET_L,0005
material:1599,950,52,2023-10-15T09:30:23.421187,3000,TIRE_28,0005
material:1021,650,38,2023-10-10T09:30:18.101204,1000,SPEEDOMETER,0003
material:1258,1250,6,2023-10-19T09:30:19.986184,1000,CHAIN,0003
material:215,250,71,2023-10-10T09:30:11.583021,5000,BIKE_HANDLE,0005
material:118,500,96,2023-10-09T09:30:11.019174,2000,HELMET_L,0002
material:1642,650,82,2023-10-25T09:30:24.099335,5000,BOTTLE_CAGE,0004
material:2072,1200,18,2023-10-13T09:30:28.899899,4000,VALVE,0003
